Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,81,525767,46,12C 19B G 1D 11B G 18D 13D G 18A 15C G 10D 8A G 3D 8D G 12A 8B G 8C 18C G 3B 2B G 20A 2A G 3A 10A G 11D 10C G 4C 16A G 11C 12A G 15D 6A G 14B 15D G 13C 14A G 9D 5D G 9C 1B G 14C 18D G 15C 13A G 14A 9C G 4B 11C G 5B 17D G 2A 11C G 11C 15B G 19C 20C G
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,84,545028,62,16C 20B G 10A 10B G 2B 14C G 17D 10C G 7A 15D G 15B 15A G 2C 8A G 8C 20C G 3A 7D G 12B 8B G 12A 7C G 1C 8D G 11B 2D G 1A 13A G 14D 11C G 12C 9C G 14B 4A G 6A 13C G 13A 13B G 20B 6B G 7B 15B G 19D 2C G 20C 18D G 1D 20C G 3D 10A G 12C 10B G 3D 8C G 15D 8D G
Monte Carlo Barricade,Monte Carlo Beeline 4,One,Normal,90,588231,5,2B 7A G 17D 13A G 19C 19A G 18B 19D G 7B 1C G 2A 18D G 12B 8A G 3D 20D G 8B 14D G 7A 2C G 10D 11C G 14B 17C G 16B 5A G 14A 10C G 5D 4C G 16A 16D G 9D 4A G 7C 3A G 12B 2A G 7D 2C G 12B 8C G 5A 3B G 12B 4A G 5A 12B G 12B 5A G 4C 12B G 12B 4C G 5A 2B G 14B 4C G 11A 20A G
Monte Carlo Beeline 4,Monte Carlo Barricade,One,Normal,90,593127,64,17A 18B G 5C 1B G 17D 18C G 4D 7D G 15B 17B G 8B 5A G 18A 5B G 20C 4A G 3C 3B G 18D 20D G 10B 16C G 6A 16A G 15D 15C G 3D 10A G 13A 4B G 11A 19C G 6B 11B G 10C 6D G 14B 15C G 16C 20D G 9D 20B G 20A 20D G 2C 15C G 15C 15A G 10B 15C G 16B 20D G 12B 14D G 19A 1C G 16A 20A G 20C 12B G
Monte Carlo Tree Search,Monte Carlo Barricade,One,Normal,93,597837,16,5A 17A G 11C 14A G 18A 14B G 10D 10A G 8B 8A G 14C 7D G 12D 13D G 2C 2D G 15D 12B G 4C 8C G 19A 10C G 4B 3D G 6B 20A G 9B 19C G 20B 6A G 3B 4A G 5D 9B G 9B 15C G 7C 16C G 16A 2A G 2B 12B G 10D 1A G 6C 9D G 17A 5D G 5D 4B G 17D 14A G 12C 4B G 16D 14D G 15A 10D G 7B 20B G 12A 15B G
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,99,648391,33,9B 11B G 19B 1C G 3A 13B G 18D 8B G 1D 12B G 2A 3D G 19D 13D G 16A 18C G 1B 2C G 7D 7A G 12A 8C G 15D 20A G 19D 14A G 10B 16C G 15A 5A G 20D 7B G 17A 19B G 4C 17D G 10A 20B G 10C 16C G 13C 5D G 17B 15B G 8A 17A G 16A 4A G 18C 19A G 19B 20C G 8B 8D G 8D 8A G 18C 18B G 18A 9A G 4D 16B G 8D 18C G 19D 16C G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,102,657523,46,12C 9C G 2C 7C G 3B 19C G 8A 8D G 6C 8B G 7B 8C G 20B 15D G 6B 3D G 20C 12B G 16C 16A G 15A 20A G 16B 1B G 15C 1A G 5B 14A G 18A 8A G 4D 14B G 10A 14C G 17B 10C G 5B 16C G 4D 5A G 14A 20A G 10B 14A G 14A 19D G 16B 1B G 7C 13C G 4A 20C G 20C 10B G 18D 20C G 20C 20A G 19D 15A G 20C 20D G 20C 16A G 11D 20D G 20D 7C G
Monte Carlo Barricade,Monte Carlo Tree Search,One,Normal,102,662980,9,3B 11D G 10D 17A G 14A 4C G 12D 11A G 4A 16D G 9A 9D G 16C 11D G 8A 5D G 7B 14B G 7A 12A G 13A 11B G 12B 7C G 13C 13B G 2D 6D G 1C 19C G 6B 7D G 19B 20A G 11C 13A G 19D 11D G 11D 17D G 5D 8C G 16D 1A G 17B 12D G 11C 7B G 16B 6A G 10B 5D G 2B 7A G 7A 7D G 3C 7A G 12B 7B G 7B 6D G 16A 13C G 4B 16C G 10B 17B G
Barricade,Random,One,Normal,54,148,28,8A 11A G 8D 13B G 3C 8C G 5B 5A G 1B 6A G 20B 4B G 6B 10B G 8C 6D G 16D 5C G 2A 7D G 12A 7B G 14D 16C G 3B 19C G 10C 18C G 18A 15B G 19B 18B G 1D 14B G 11C 18D G
Random,Barricade,Two,Normal,51,155,2,1C 8B G 1A 2B G 2C 6D G 2D 14D G 19D 2A G 3B 13B G 20C 7D G 13A 6C G 16A 11B G 11A 16A G 8D 11C G 7B 14B G 4D 9A G 12D 3A G 19D 20B G 20D 4C G 2B 5A G
Deep Beeline,Random,One,Normal,48,7507,28,8A 1B G 18D 17B G 18B 17C G 6D 15C G 9B 6A G 10A 7B G 17D 6C G 6D 13B G 20C 15D G 9A 5D G 9C 11C G 12A 11A G 14C 12B G 4B 7D G 20A 12A G 12A 16C G
Random,Deep Beeline,Two,Normal,51,8724,29,8B 8A G 5C 16B G 16A 15B G 13D 16A G 16A 4D G 13C 9B G 18A 11A G 20A 5D G 20D 15C G 4C 17B G 12C 5B G 6D 18A G 19C 9D G 7A 15D G 9B 14B G 1C 7B G 19B 3B G
Barricade,Deep Beeline,Two,Normal,60,8916,46,12C 12B G 10D 17D G 12A 14D G 10A 7D G 8C 14A G 14B 10C G 19C 7A G 15A 9D G 14C 16B G 5B 5A G 1D 11B G 18B 1A G 1B 2A G 3B 18D G 19A 2B G 19D 3C G 4D 4C G 14C 4D G 8A 11D G 2D 1C G
Deep Beeline,Barricade,Two,Normal,57,9349,28,8A 8B G 8C 13B G 13A 8D G 9C 19D G 20B 13C G 13D 6B G 7B 7A G 12A 7D G 15C 11C G 3A 5C G 20A 20D G 14A 1B G 10A 12D G 9D 15D G 10C 6D G 5D 10D G 4C 17A G 5B 11B G 2D 12D G
Monte Carlo Barricade,Random,One,Normal,48,136723,16,5A 17B G 2B 2A G 3C 12A G 4B 13D G 9A 7B G 12B 8C G 10A 12D G 16D 19B G 20B 16C G 15C 18C G 6D 20C G 7A 18D G 19D 16C G 7A 4C G 19C 6A G 4B 19D G
Random,Monte Carlo Beeline 4,Two,Normal,42,137702,53,14B 15C G 19B 13C G 18C 1C G 1A 3D G 19C 16A G 16C 18B G 18C 1B G 16D 8C G 5A 17C G 9A 12A G 13A 15C G 6A 5A G 7C 1C G 6B 13D G
Random,Monte Carlo Beeline 3,Two,Normal,48,139073,16,5A 18D G 17C 12D G 15C 12A G 4A 5B G 17D 3A G 16B 19C G 14B 19A G 9A 15A G 13A 9B G 7A 10C G 5A 14D G 9C 4B G 6A 11D G 11A 10A G 6A 20C G 11B 8B G
Monte Carlo Beeline 3,Random,One,Normal,45,141068,72,19A 16C G 12D 12B G 13D 8B G 10D 12C G 15B 3C G 2C 19D G 3B 16D G 1B 4B G 20B 14D G 9A 10C G 4C 2A G 14A 11A G 18A 17C G 7C 2D G 11B 9A G
Random,Monte Carlo Barricade,Two,Normal,48,142210,78,20C 20A G 15B 14A G 19B 7D G 2B 3C G 12C 12B G 11A 13D G 4C 3A G 8C 19B G 9C 12D G 5A 1B G 6D 17B G 4B 1A G 18A 17A G 7D 19B G 9A 15C G 16A 4C G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,54,146916,28,8A 17D G 13C 1C G 6D 6A G 11A 7B G 17A 16B G 1A 18A G 19A 14C G 7A 2A G 7D 5A G 12A 14A G 5C 9D G 4A 16D G 15B 1B G 1D 11C G 15B 5B G 4C 3A G 14B 4B G 9C 15A G
Monte Carlo Beeline 3,Barricade,One,Normal,54,156788,23,6D 8B G 6A 17B G 11C 11B G 1C 14A G 13C 11A G 7B 7A G 2A 2B G 3B 3A G 9D 2C G 9A 20A G 8C 16A G 19D 17C G 19A 19C G 18A 4A G 15D 12B G 16A 20C G 4D 5B G 3B 10A G
Monte Carlo Tree Search,Random,One,Normal,48,157069,51,13D 4D G 4A 2C G 19B 10A G 15B 8D G 15C 1B G 5C 11B G 3D 6A G 19A 13A G 10D 16D G 10B 6B G 18B 3B G 6A 8B G 8B 19D G 18D 20B G 17C 4B G 3C 20C G
Monte Carlo Tree Search,Barricade,One,Normal,48,157508,51,13D 8A G 13A 14D G 15D 18C G 8B 6D G 16C 6A G 11B 11C G 20A 1C G 2D 1A G 3C 1B G 2A 14A G 13D 2C G 14C 10C G 18D 10A G 19B 20B G 15B 9D G 7A 14B G
Random,Monte Carlo Tree Search,Two,Normal,48,157518,58,15C 20D G 14C 2D G 1C 7B G 16B 12D G 1B 11D G 9A 1A G 15D 8B G 9B 20C G 12D 2C G 20A 11B G 9C 13A G 16C 18B G 7D 18C G 14C 1D G 2B 8A G 13A 8D G
Deep Beeline,Monte Carlo Barricade,Two,Normal,51,166881,28,8A 13D G 12D 5A G 5B 6D G 2A 4A G 19C 10D G 11D 15D G 19D 4D G 4B 16C G 13C 19A G 14A 12C G 20B 18A G 9D 6C G 11C 17A G 7D 14B G 7C 3A G 19A 17B G 8B 11D G
Monte Carlo Beeline 4,Random,One,Normal,49,167015,69,18B 6D G 11A 13B G 15D 7C G 11C 6B G 1D 14D G 6C 6A G 12D 10B G 7A 4C G 16C 16B G 7C 4B G 6B 10B G 10B 10C G 19D 18C G 10A 2C G 8D 16D G 10D 20C G 13C
Monte Carlo Barricade,Deep Beeline,One,Normal,57,172633,58,15C 8A G 4A 16A G 13A 2A G 1C 19C G 5A 12C G 5B 1A G 18A 8D G 18B 17A G 10C 9D G 10D 14B G 6A 3B G 1D 11C G 18C 12B G 19B 13C G 11B 19D G 7C 15A G 17A 14C G 19D 11B G 13D 12D G
Monte Carlo Tree Search,Deep Beeline,One,Normal,51,174618,17,5B 8B G 5A 9C G 6D 17B G 19C 6A G 3D 15B G 2A 1A G 5B 16C G 1C 13C G 1D 18C G 4A 15A G 15D 10C G 3B 4B G 6D 20A G 3C 17C G 7D 20C G 7A 14A G 7B 14C G
Barricade,Monte Carlo Tree Search,Two,Normal,54,177022,28,8A 5B G 9C 5A G 1B 18A G 6C 4B G 6A 16A G 4A 4C G 4D 11A G 2B 3B G 15B 11B G 15D 9B G 13A 6D G 10C 11C G 11D 11A G 11D 17B G 20B 17A G 17C 12D G 14D 14C G 2D 4C G
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,54,181979,1,1B 1A G 2C 7C G 6D 2A G 13D 18A G 19A 18D G 14C 14A G 19D 14D G 2D 18C G 6C 10D G 1D 15A G 8A 15B G 10B 10A G 3A 8D G 7D 20D G 19C 12C G 12A 20A G 16D 9C G 8C 14A G
Barricade,Monte Carlo Beeline 4,Two,Normal,66,198567,28,8A 15A G 14A 14C G 14B 19B G 9D 9A G 4C 1A G 4A 1B G 1C 6B G 18A 20C G 1D 5A G 13D 18C G 20D 11B G 16B 19C G 5B 10A G 15B 11A G 16C 2C G 12D 7D G 16D 11C G 3B 4C G 3C 4A G 4A 3D G 1D 15A G 7B 1B G
Monte Carlo Barricade,Barricade,One,Normal,63,202596,23,6D 16C G 6A 12D G 18C 11B G 1C 1B G 19A 1A G 2B 14A G 13C 5B G 1D 16B G 20A 12B G 5C 4A G 5D 12C G 2A 3B G 2C 17A G 3D 7A G 17D 20B G 17A 17D G 14A 20C G 1D 14A G 14C 10D G 3A 7B G 17B 15D G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,60,203231,28,8A 15A G 4B 9D G 10A 13B G 18C 19C G 9A 7C G 3D 15D G 20B 16B G 14B 16C G 5A 2A G 12D 17B G 18B 1A G 16B 1B G 11D 3D G 11C 6A G 16D 7B G 20C 1C G 6A 17C G 13B 20A G 3C 4D G 1B 20C G
Barricade,Monte Carlo Barricade,Two,Normal,63,205689,28,8A 13D G 12D 12A G 17C 17B G 15C 7B G 13A 7A G 15B 7C G 7D 14B G 13C 18A G 13B 9C G 4D 17D G 16A 2A G 3B 20B G 4A 1B G 1A 13B G 17D 19B G 14A 4C G 4A 6A G 1C 5A G 3A 12D G 10D 2C G 2C 1A G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,66,213868,55,14D 9A G 9D 10D G 17D 14B G 16C 14C G 20C 17A G 18A 13C G 13A 10B G 7D 10C G 7A 12D G 5B 16B G 4A 15D G 3A 3D G 8A 18D G 2A 1B G 2B 8B G 11B 19A G 12A 11C G 6D 20C G 15B 2D G 15C 17D G 10B 4A G 8D 15D G
Monte Carlo Beeline 4,Barricade,One,Normal,72,227212,25,7B 8B G 7A 8C G 3B 3A G 4B 20A G 4A 2B G 4C 12A G 16D 4D G 12B 10B G 10A 15D G 10D 19A G 14C 16A G 19D 8D G 5D 5A G 17A 19C G 13B 11D G 14B 16C G 18D 15D G 4C 18D G 19A 3A G 3C 8D G 10B 16A G 16A 9B G 5D 1C G 1A 8D G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,69,231258,25,7B 8B G 9D 5A G 1C 3A G 14C 14A G 1A 7D G 17A 10C G 7B 2D G 19A 6B G 7B 1B G 11B 18A G 17B 16A G 11D 13C G 9C 19C G 8D 15C G 20A 18C G 20B 15B G 10A 13B G 2A 7C G 15A 2D G 11B 18D G 11C 11B G 11B 5A G 15C 16B G
Barricade,Monte Carlo Beeline 3,Two,Normal,81,256699,23,6D 12C G 16B 12A G 8B 10D G 6B 6A G 11D 15C G 15A 15B G 15D 1C G 8C 20D G 10A 9A G 19C 9B G 18B 14A G 20A 14C G 7A 14B G 14D 19A G 18A 3C G 2A 4C G 1A 1B G 19D 1D G 7D 2C G 16B 6A G 20D 1B G 1C 9B G 13A 9C G 1B 7C G 2D 19B G 3B 11A G 13A 3D G
Monte Carlo Barricade,Monte Carlo Tree Search,One,Normal,63,403732,58,15C 15B G 10B 2C G 10A 7C G 12C 12A G 17B 17C G 14A 14D G 6C 1A G 17A 1C G 9A 18B G 19C 7B G 4D 9D G 5D 11A G 11C 3A G 19A 19B G 18D 20B G 3C 8A G 8D 10B G 14C 13C G 12B 17A G 17D 13A G 4A 14A G
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,63,407356,48,13A 8C G 3B 16D G 12A 13D G 1D 8B G 15A 10A G 15B 10B G 13A 14C G 18D 14A G 6A 9D G 14D 18C G 9A 11D G 11A 3C G 16B 20A G 20D 4D G 4C 9D G 4C 13B G 6B 4A G 10C 4D G 18B 13D G 13D 8B G 13C 11D G
Monte Carlo Beeline 4,Monte Carlo Barricade,One,Normal,63,412728,4,2A 13C G 19A 11B G 20A 16C G 15A 4C G 3B 20B G 11A 12D G 7B 12B G 7A 19D G 16A 20D G 4A 14C G 5A 1B G 5B 1A G 1C 18A G 1D 14B G 19D 5C G 6B 5A G 2B 5B G 20D 20A G 1C 5C G 15A 5A G 3B 4A G
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,66,421541,30,8C 6D G 20A 16B G 19D 19B G 5A 1B G 18B 19A G 19C 20B G 4C 14C G 10B 14A G 12A 2B G 3A 4D G 8D 3C G 9C 11A G 15C 18C G 14B 9B G 13C 13A G 19A 10D G 7B 7A G 4B 3B G 1A 6D G 5D 9D G 11A 19C G 10D 9A G
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,69,441784,72,19A 15B G 11C 11D G 11A 2D G 13C 9D G 4C 9A G 14A 1C G 18D 6D G 3D 19A G 15D 2C G 14D 8A G 10A 18C G 10C 12C G 17A 3C G 4D 3A G 12A 17D G 1D 5B G 15D 1B G 3D 10A G 9D 8C G 13C 3A G 4A 3D G 3A 1A G 20B 13B G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,72,456536,51,13D 15D G 4B 3A G 2B 18D G 6A 17B G 19C 18B G 20B 19B G 9A 9C G 4B 13C G 9B 2C G 10D 4C G 5A 7A G 9D 7C G 11C 8C G 1A 11A G 16D 17C G 16A 7B G 12D 12A G 12A 12C G 11A 20C G 11B 12A G 11C 7A G 15C 7B G 17D 6B G 16C 4C G
Monte Carlo Beeline 3,Monte Carlo Barricade,One,Normal,72,457943,72,19A 20A G 16B 8A G 1B 1A G 2C 18A G 4A 7B G 18C 20C G 13A 3C G 13C 5C G 3A 15D G 10C 17D G 10B 10D G 14D 15B G 9D 14C G 12C 6A G 4C 13C G 9A 8D G 6A 17B G 20D 13D G 20C 10D G 13C 13A G 19C 16C G 17B 13D G 3C 9B G 11D 19B G
Monte Carlo Tree Search,Monte Carlo Barricade,Two,Normal,72,461511,51,13D 3B G 10A 7A G 20C 14D G 19A 19C G 6D 18D G 6A 13C G 12D 13A G 20A 1A G 18A 1C G 15C 9C G 20D 13B G 8A 1B G 3C 4B G 1D 3C G 8D 16C G 14B 15D G 18C 18D G 8C 8D G 18B 5D G 5D 7D G 19D 3B G 13B 4D G 11A 8A G 15C 8C G
Monte Carlo Barricade,Monte Carlo Beeline 3,One,Normal,72,463996,58,15C 19A G 10D 10B G 4A 10C G 6B 1D G 14B 13B G 8D 8A G 3C 11C G 9D 16B G 17A 17D G 12D 6A G 12B 14A G 12A 11D G 13D 7D G 3D 18C G 4C 1C G 1B 2B G 16C 9D G 11B 10B G 4C 5D G 13A 16B G 5B 11B G 5C 16B G 2D 17D G 18A 3A G
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,78,483879,51,13D 2B G 6C 15C G 7B 12B G 17D 12A G 10C 14B G 10A 19B G 10B 5D G 14C 19C G 14A 11C G 20B 11A G 16A 9B G 11B 9A G 15D 18A G 20C 18D G 17B 16B G 17A 16D G 14A 3B G 4B 9A G 12D 9D G 17A 9A G 14A 12C G 1C 20A G 9C 4B G 2C 9B G 18A 1C G 16B 20B G
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,78,498808,72,19A 9D G 13D 12C G 9A 15D G 16C 10B G 17A 19B G 18A 20B G 3C 5C G 3A 20C G 5A 16B G 9B 18B G 5B 10A G 12B 4A G 10D 8A G 7A 11A G 7C 11B G 1B 7D G 8C 16D G 11C 2A G 2A 5D G 11B 20A G 7B 13D G 11B 19D G 4B 6A G 15C 11A G 2A 8A G 6A 20A G
Monte Carlo Barricade,Monte Carlo Beeline 4,Two,Normal,84,528548,16,5A 1A G 17A 2A G 8A 13B G 3A 3C G 1B 11D G 18C 18B G 17D 5C G 10C 10B G 14B 4C G 19C 18D G 4B 19B G 10A 10D G 20B 9B G 14A 14D G 7B 9C G 16C 18D G 12A 7A G 3D 2B G 7D 20C G 3D 20A G 7B 18C G 9B 7B G 7B 16B G 10C 7B G 7B 4C G 9B 14D G 18D 5C G 4C 18D G
Barricade,Random,One,Normal,57,279,4,2A 20C G 9D 9A G 14B 8B G 14D 8A G 13D 16D G 16B 12C G 4C 5D G 1D 6C G 4D 11A G 10A 4A G 4B 17B G 11D 3B G 7C 20D G 5C 11B G 10D 6D G 16C 17D G 1B 17A G 5D 4A G 13C 14A G
Random,Barricade,Two,Normal,54,386,32,9A 14D G 9B 1B G 19D 1A G 2B 7B G 5C 5B G 5A 16D G 9A 7A G 12D 2D G 1B 14B G 5D 7B G 16B 10C G 18D 11C G 13A 18A G 18B 3D G 19A 17B G 17A 8B G 13A 4B G 17B 16D G
Barricade,Deep Beeline,One,Normal,72,10582,71,18D 18C G 20A 18A G 13D 17B G 1A 17A G 18B 14A G 1B 14B G 16B 20B G 20C 15D G 15C 2B G 2D 12C G 16C 14C G 10C 10B G 8A 2A G 7B 5D G 8C 7D G 12D 9A G 11D 10A G 10D 11D G 13D 7A G 3C 11A G 19B 4D G 3C 11A G 19A 4D G 17B 17D G
Random,Deep Beeline,Two,Normal,57,10845,16,5A 14D G 14A 9C G 7C 11A G 7B 19A G 1D 2C G 3C 20C G 20A 20B G 4A 12C G 1C 9D G 12B 11B G 1A 15C G 18B 20A G 17D 2B G 15B 5C G 8C 17A G 17B 6C G 9C 3B G 8A 10A G 1D 15A G
Deep Beeline,Barricade,One,Normal,54,11355,55,14D 14C G 14A 1C G 6C 1A G 6D 6B G 20D 2D G 6A 12A G 17D 11D G 19A 5C G 16D 19B G 18B 12D G 10C 9D G 4C 20B G 3B 4A G 5B 4B G 16A 17C G 17C 3D G 8C 4C G 17C 13D G
Deep Beeline,Random,One,Normal,66,12288,55,14D 18D G 18B 3A G 14B 19A G 20A 4A G 1B 7C G 6C 7B G 17A 5B G 15D 10C G 11D 11C G 20A 6D G 18C 14C G 18B 13A G 16B 9A G 11A 16A G 5C 12B G 16D 13B G 13D 19D G 17B 8B G 18C 20B G 19A 18C G 6B 15B G 7A 12C G
Random,Monte Carlo Beeline 3,Two,Normal,48,126991,61,16B 5D G 1C 14D G 15B 14A G 19B 16C G 20B 17A G 8D 4B G 13B 9B G 13A 12C G 13C 7A G 16D 3C G 5C 11A G 5B 15A G 20B 1B G 19D 15C G 6C 11C G 12D 16B G
Monte Carlo Beeline 3,Random,One,Normal,42,131389,12,4A 20B G 14D 15A G 10C 20C G 10A 5C G 20D 17B G 3B 3A G 16D 16A G 6D 13D G 19A 8A G 12B 14C G 12A 10B G 16A 7A G 12C 18B G 8A 11D G
Random,Monte Carlo Barricade,Two,Normal,42,135145,40,11A 6C G 11B 8D G 2C 14A G 10A 2D G 13C 2A G 7A 8A G 4D 18D G 8B 1B G 17D 12A G 3A 13B G 15D 20D G 18A 9C G 20C 17A G 12B 16C G
Monte Carlo Tree Search,Random,One,Normal,42,138017,49,13B 5C G 4D 16C G 18A 18D G 6D 16A G 8B 19B G 19C 17A G 10B 20A G 2D 13A G 10B 6B G 20B 13D G 17A 12B G 15A 15D G 13A 3A G 5A 17B G
Monte Carlo Beeline 3,Barricade,One,Normal,48,143662,49,13B 14D G 13A 8B G 10C 8A G 13D 15C G 7A 7B G 7C 17B G 17C 7D G 9A 11A G 14C 9D G 4D 16A G 4A 4B G 18B 10D G 17D 18C G 12A 15B G 16C 4D G 2A 5C G
Monte Carlo Barricade,Random,One,Normal,48,144654,62,16C 2B G 12C 7D G 3D 6D G 12D 7B G 19B 9C G 10B 15C G 1D 3C G 19A 8B G 18C 6A G 5D 4B G 15B 17C G 12D 10D G 5B 10C G 6C 3A G 5C 2B G 2D 8A G
Random,Monte Carlo Tree Search,Two,Normal,45,147378,20,6A 4D G 15D 3C G 2D 3B G 14A 2B G 1B 20D G 14D 4B G 8B 8D G 5A 7B G 16C 13B G 15C 17B G 17D 11D G 4C 11B G 6D 8D G 10A 6B G 3C 14C G
Monte Carlo Beeline 4,Random,One,Normal,42,137920,30,8C 17B G 15B 11C G 20D 11A G 8B 9A G 3B 18C G 1A 19B G 13B 14C G 5B 16A G 7A 11D G 2D 19D G 19C 12D G 8D 1C G 7D 6B G 10B 20A G
Random,Monte Carlo Beeline 4,Two,Normal,45,147699,12,4A 16C G 13A 11A G 12B 3D G 1C 2A G 10D 2B G 3A 11D G 2C 8B G 15A 7B G 7C 6D G 18D 5C G 12C 1B G 8D 8A G 2A 14B G 1B 9A G 14A 1B G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,54,156665,71,18D 17D G 6D 14A G 5C 10C G 3C 13B G 11B 15C G 2A 4D G 19A 2B G 17B 2C G 19B 3B G 20D 20B G 6B 16A G 8B 8A G 8D 8C G 5B 11C G 7D 15B G 12B 6B G 11C 12D G 1C 7B G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,45,156881,16,5A 20A G 1C 2C G 3B 5B G 14A 6C G 4A 20C G 10D 7B G 12D 6A G 17D 6D G 7A 17B G 16A 4C G 11B 9A G 10C 11D G 13A 16D G 9D 9C G 10B 11A G
Monte Carlo Tree Search,Barricade,Two,Normal,51,167124,2,1C 2B G 1A 8D G 12B 6D G 2D 16D G 16A 8A G 12A 18C G 9D 9A G 7C 2C G 18A 13A G 7A 8B G 14B 6B G 15C 10A G 17C 20D G 20A 15B G 11C 20B G 19B 19D G 19A 19C G
Barricade,Monte Carlo Beeline 3,Two,Normal,66,177473,68,18A 5D G 11A 5A G 10C 1B G 5B 1A G 2B 14D G 19B 4B G 4C 16B G 8A 9D G 8B 8C G 9A 12B G 3D 3A G 7B 8D G 16A 7D G 9C 3C G 20D 4D G 2C 8D G 10C 15A G 20C 4C G 14B 15D G 13B 17A G 3B 14C G 13B 15B G
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,54,184611,64,17A 10C G 11D 12D G 9C 9B G 6C 18C G 12B 17B G 6A 12A G 19C 9B G 14A 7D G 2C 2A G 6C 3B G 13A 5A G 6C 10D G 5C 6C G 14C 15D G 19D 11D G 10A 10D G 5C 10B G 16C 16B G
Deep Beeline,Monte Carlo Barricade,Two,Normal,60,199527,55,14D 4B G 6D 18A G 14C 9C G 14A 10C G 17A 10B G 10A 5D G 5A 1A G 4C 1C G 3D 14B G 12B 17B G 13A 7A G 19A 11A G 6C 8A G 20A 20D G 15A 16A G 15C 12A G 7B 15B G 2B 20B G 15A 6A G 7C 6C G
Monte Carlo Barricade,Deep Beeline,One,Normal,60,204719,16,5A 2A G 16D 18D G 9B 19A G 9D 14B G 6C 17A G 7B 2B G 19B 18C G 17B 16C G 20B 9A G 10C 13D G 17D 1D G 15A 7A G 8A 10B G 9C 4D G 3C 15C G 12B 14A G 5B 18C G 20C 4A G 13B 11B G 8C 14C G
Barricade,Monte Carlo Beeline 4,Two,Normal,63,206358,55,14D 2B G 6A 2A G 3B 20B G 1A 1B G 1C 18A G 16B 20A G 19B 16C G 10C 2C G 1D 4D G 13C 15B G 3D 6A G 17B 11D G 15C 4A G 9C 13B G 11A 16A G 8D 13D G 4B 5C G 4D 15C G 15D 6D G 7B 12C G 5A 16C G
Barricade,Monte Carlo Barricade,Two,Normal,66,216570,4,2A 3A G 19A 18D G 3B 4C G 10A 3C G 3D 20B G 16D 4A G 9D 8B G 9C 8C G 8A 19C G 13A 1B G 14C 15B G 16C 15D G 15A 6D G 11B 11A G 14A 15C G 11D 1A G 3C 13A G 10A 14C G 3B 20C G 13D 3B G 14C 6B G 9A 1C G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,66,230269,67,17D 14C G 6C 6A G 1A 1B G 1C 2B G 19B 18A G 17A 18D G 16A 4B G 9D 13D G 6A 8D G 13C 4D G 13A 11B G 7B 20C G 14D 16D G 9C 15A G 8A 13B G 3A 8C G 3D 3A G 7C 9B G 9B 5D G 13B 16C G 19B 7A G 16D 11D G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,69,232352,55,14D 16B G 6D 18B G 14A 5A G 15A 7A G 12A 12C G 3B 17D G 13A 17A G 3C 10B G 16D 1C G 4C 20D G 20C 9A G 13C 10D G 6C 15A G 1B 8D G 11D 1D G 8C 8D G 11D 20A G 9A 8D G 11D 12C G 20B 20D G 20D 3C G 16B 10D G 7C 10D G
Barricade,Monte Carlo Tree Search,Two,Normal,75,245664,55,14D 8B G 20D 8A G 13D 3D G 6D 3A G 8C 1B G 8D 1A G 2B 2A G 9C 12A G 17D 18B G 17A 2D G 6B 7D G 5A 7A G 5C 1D G 6D 10C G 5D 10A G 20A 16D G 16D 8D G 10D 13C G 5D 15D G 7C 3A G 14D 16B G 17A 3A G 8C 8D G 16C 12B G 9D 11B G
Monte Carlo Barricade,Barricade,One,Normal,81,265092,69,18B 9C G 18A 14D G 9A 9B G 9D 8C G 17A 8A G 3D 14B G 3B 3A G 14A 2C G 5A 19A G 17C 1A G 7B 12A G 20B 15D G 12D 16A G 7A 16C G 11B 2A G 11C 20C G 1C 3D G 9B 18B G 14B 11A G 18A 17D G 11D 9B G 3A 3B G 5A 18D G 14A 15C G 6C 4C G 3A 20D G 18B 9A G
