Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Monte Carlo Beeline 3,Monte Carlo Beeline 1,One,Normal,48,137691,74,19C 10D G 11A 15C G 2B 20A G 7A 8B G 2C 12B G 8A 3C G 13B 3A G 4A 20C G 6D 19D G 2D 1A G 8C 5A G 13C 15D G 6A 9C G 5B 1C G 8D 17A G 18B 18A G
Monte Carlo Beeline 3,Bee Line,One,Normal,48,113480,16,5A 17A G 3A 2B G 20C 18A G 8D 16B G 11C 13D G 20A 19B G 2A 16A G 12A 16D G 7C 14A G 15B 7A G 12C 9D G 10A 9C G 10C 3B G 18A 19C G 10B 15C G 14B 6D G
Monte Carlo Beeline 2,Monte Carlo Beeline 3,Two,Normal,54,178228,9,3B 2D G 5A 13D G 14B 12A G 3A 7D G 19B 4A G 11C 3D G 1C 15A G 20D 5C G 20C 8C G 10A 6A G 16C 6B G 1A 11D G 16A 16B G 8A 18D G 6D 8D G 17A 6C G 19D 17B G 9B 1B G
Monte Carlo Beeline 1,Monte Carlo Beeline 3,Two,Normal,54,118831,9,3B 6C G 19B 12D G 8B 3A G 9D 4A G 18B 13B G 5D 5A G 10A 18D G 2A 16D G 18C 11D G 8D 20A G 20C 2C G 15C 19D G 19C 15D G 20D 14C G 11C 2D G 1C 14A G 14D 7C G 3C 5C G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,102,712999,1,1B 15D G 17A 11D G 16B 6D G 5C 6C G 6A 1A G 18D 18A G 13D 18B G 16A 19B G 1C 18C G 15D 12C G 13C 1A G 11C 19C G 14D 9B G 19A 9D G 14A 9A G 19A 10C G 5D 14B G 11C 9C G 8C 13B G 3C 19C G 8D 5C G 20C 13A G 19B 14C G 12B 14D G 9C 11C G 12D 20B G 19B 17C G 9A 19C G 2D 17A G 10B 9D G 19C 10B G 20A 19C G 9A 16B G 12A 8D G
Tile Skipper,Bee Line,One,Normal,48,102,79,20D 5A G 1B 6B G 6C 17C G 16D 1A G 2B 4D G 18C 2C G 4B 10A G 19D 4C G 1C 18B G 10D 2A G 3B 19A G 17B 7A G 8A 14C G 19B 9A G 12C 8C G 16A 13C G
Random,Tile Skipper,Two,Normal,45,108,39,10D 20D G 6B 15B G 19C 6C G 1A 10A G 4C 2B G 2C 5A G 15B 4B G 1B 2A G 2D 3B G 3C 16D G 14B 4D G 7A 19A G 12C 7B G 9A 11C G 18A 9C G
Tile Skipper,Barricade,Two,Normal,66,101,79,20D 9C G 20A 6B G 6C 6A G 11D 1A G 2B 1B G 1C 2C G 4B 1D G 5B 4C G 7A 5D G 15A 8C G 7D 16A G 4A 3C G 7B 12D G 11C 8B G 10A 8A G 14D 10B G 11B 19C G 2D 12C G 14A 14B G 13B 14C G 17A 1B G 9C 18C G
Random,Bee Line,Two,Normal,39,117,43,11D 19B G 14D 13A G 16C 4C G 4A 14C G 13C 19C G 14A 7D G 16C 9D G 2B 7B G 15A 4B G 14B 2A G 7D 3B G 20A 8C G 17A 3C G
Random,Kitty Corner,Two,Normal,39,123,16,5A 1A G 2A 13B G 1B 3A G 8A 16A G 19B 13A G 18A 19B G 16D 8B G 13C 5C G 9A 3B G 13D 16B G 19B 18D G 3C 5A G 4C 20C G
Kitty Corner,Barricade,Two,Normal,66,145,12,4A 2C G 4B 5A G 1A 1B G 1C 6A G 11A 1D G 4C 16A G 5D 10C G 9C 16D G 6C 10D G 7A 11D G 5D 11C G 16C 6D G 18A 7B G 8D 16A G 6B 15A G 8A 14B G 16B 9D G 9B 6B G 11D 14D G 13D 18D G 18D 13C G 8B 18C G
Barricade,Tile Skipper,One,Normal,78,146,34,9C 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 7D G 5B 7A G 8C 9D G 15A 8B G 10A 5D G 12B 4A G 8A 13D G 12C 10B G 12D 11C G 15D 14A G 17D 14C G 2A 18C G 18D 11D G 11A 7C G 18A 1B G 6D 17A G 16D 14C G 5B 2C G 4C 14C G
Barricade,Random,One,Normal,51,162,6,2C 14A G 19C 14B G 14C 7B G 10C 10A G 5D 17B G 19D 14D G 17A 1A G 16B 1C G 1D 18C G 5B 19B G 18A 1B G 2B 2D G 6D 17D G 19A 6A G 6C 18D G 11D 15A G 8A 20A G
Tile Skipper,Random,One,Normal,39,112,79,20D 14A G 19B 6B G 6C 2C G 12C 1A G 2B 17C G 14C 3A G 4D 9B G 4B 4C G 1C 12B G 17B 7C G 3B 18B G 10C 3C G 8A 18D G
Tile Skipper,Kitty Corner,Two,Normal,42,112,79,20D 3A G 4A 6B G 6C 5A G 10A 1A G 2B 15A G 20A 2C G 4B 5C G 20B 1B G 2A 4D G 20C 7A G 7D 20C G 20A 7B G 12D 8A G 11B 12C G
Kitty Corner,Random,One,Normal,42,151,56,15A 20B G 11A 10A G 5A 12B G 20C 4A G 3A 13D G 1A 8A G 8D 9A G 3B 15C G 10B 12D G 17D 5B G 4C 1B G 2B 8D G 18D 16A G 20C 13B G
Kitty Corner,Tile Skipper,One,Normal,42,162,28,8A 20D G 6B 3A G 4A 6C G 1A 5A G 10A 2B G 2C 15A G 8B 4B G 1B 3D G 8D 2A G 7A 5C G 4C 7D G 7B 10B G 10C 12D G 14C 5B G
Kitty Corner,Bee Line,One,Normal,42,241,72,19A 9B G 6D 14A G 9A 13B G 7D 4A G 3A 8D G 8C 2A G 4B 13A G 8A 3D G 3B 12B G 7A 3D G 19C 7C G 8C 19D G 16B 20D G 16C 11D G
Bee Line,Tile Skipper,One,Normal,39,285,31,8D 20D G 6B 13A G 14A 6C G 1A 15D G 15A 2B G 2C 10B G 9B 4B G 1B 17D G 17A 2A G 3D 19B G 5C 4C G 4A 18B G 19A 7A G
Barricade,Kitty Corner,One,Normal,57,21573,45,12B 11A G 6A 6B G 6C 1A G 5A 1B G 1C 4A G 9A 1D G 4B 11B G 11D 6D G 16D 11B G 5C 16C G 2D 9C G 9C 13B G 13C 18D G 9C 14D G 17C 20B G 19C 16A G 15D 9B G 9B 10A G 20A 11B G
Bee Line,Random,One,Normal,48,21745,18,5C 15A G 4C 1B G 12B 17A G 18B 12A G 2A 16C G 13C 12C G 17D 4C G 8C 5B G 7D 2C G 10B 3B G 8A 18B G 16A 3A G 3C 7A G 18B 8D G 4B 15C G 4C 5B G
Bee Line,Kitty Corner,One,Normal,36,21817,10,3C 6A G 1A 15A G 10D 2A G 3A 20D G 18B 8A G 13A 4A G 4B 13D G 13B 5C G 5A 13D G 1D 5B G 18D 13B G 6B 3B G
Barricade,Bee Line,One,Normal,63,21923,45,12B 6D G 16B 6A G 11B 13B G 13A 1C G 13C 5D G 1B 2B G 5B 16A G 10D 13D G 10C 5C G 15C 10A G 15B 4A G 3C 4D G 9D 19C G 10D 3B G 8C 11D G 8B 8A G 5B 20A G 18C 12D G 11B 20D G 9C 9B G 1C 4D G
Bee Line,Barricade,One,Normal,135,22139,53,14B 1D G 14A 13D G 12A 12B G 12C 3C G 9C 3A G 8D 4A G 3B 4B G 9A 10B G 11A 4D G 13C 15A G 15C 18A G 10A 7C G 5A 7A G 6B 3B G 11C 11D G 16C 2A G 16B 9A G 6C 2D G 16A 18D G 19A 20B G 9C 17D G 19A 5A G 13A 14C G 12C 16D G 15D 12C G 1D 17B G 11A 12B G 18A 20D G 10C 14D G 19C 17C G 3C 6A G 1B 7B G 13D 19B G 10D 10B G 9D 14A G 12B 9D G 10C 13C G 13C 4D G 13B 9B G 1D 13A G 15A 3A G 6D 15D G 5D 8D G 4B 12D G 15A 19D G
Deep Beeline,Kitty Corner,One,Normal,48,28768,18,5C 5A G 1A 12C G 13D 2A G 7A 10B G 18D 12A G 17A 16B G 6B 7C G 7C 7B G 14A 12B G 7C 12D G 17C 2D G 5D 9B G 11C 2B G 12B 14D G 9A 1C G 9D 9C G
Kitty Corner,Monte Carlo Beeline 1,Two,Normal,54,29355,60,16A 2C G 4A 11A G 6A 14B G 12C 1A G 5A 4B G 4C 7A G 2A 18A G 3A 15A G 10A 19B G 17A 12A G 12D 18B G 10D 2D G 7B 19A G 15C 1B G 2D 10B G 19D 5A G 7A 20C G 13A 1B G
Deep Beeline,Random,One,Normal,54,29344,45,12B 10C G 10A 12C G 11D 8A G 9B 10B G 9D 13C G 1B 4D G 14A 3B G 14C 16D G 7A 11B G 3B 17C G 15D 2C G 10D 5B G 15C 6C G 2D 11C G 15A 5A G 20C 19B G 17B 20B G 2C 19B G
Monte Carlo Beeline 1,Bee Line,One,Normal,45,29530,34,9C 20A G 12A 7C G 2C 3A G 12D 8C G 3B 16B G 8A 4A G 12C 19A G 13D 10A G 17C 18A G 19B 10B G 18C 13A G 8B 19C G 14B 11C G 11C 15A G 6A 20B G
Deep Beeline,Tile Skipper,Two,Normal,45,29433,45,12B 20D G 6B 12A G 1A 6C G 5C 4B G 18C 5B G 2B 18B G 7D 2C G 3B 2D G 17B 1B G 3C 17C G 7A 4C G 4D 3A G 19D 8D G 13A 16D G 9A 9B G
Tile Skipper,Deep Beeline,Two,Normal,48,32577,79,20D 2C G 17B 6B G 6C 4C G 1D 1A G 2B 8B G 4D 3A G 8C 8D G 18A 6A G 1C 20B G 1B 7C G 7B 19A G 5A 3C G 10A 14D G 14B 19B G 19B 12D G 13A 19C G
Random,Deep Beeline,Two,Normal,57,59394,75,19D 1B G 1C 7D G 17B 14C G 1A 17D G 12A 10D G 10C 3C G 13A 7C G 20D 17A G 9C 19B G 20A 8B G 12D 18A G 4B 17D G 16B 16C G 4A 8B G 17C 18D G 11A 20C G 19D 9B G 18D 16D G 8C 11D G
Barricade,Deep Beeline,One,Normal,51,37533,14,4C 4D G 1A 1B G 1C 17B G 2C 1D G 2A 7D G 3B 7A G 12B 14C G 18D 3D G 3A 19C G 16D 9A G 13B 15C G 9B 5A G 6A 4A G 11A 7C G 11C 8A G 12D 8C G 11C 8B G
Kitty Corner,Deep Beeline,Two,Normal,54,59659,64,17A 12B G 5A 12A G 7A 14D G 1D 2A G 1A 18C G 2B 8A G 3A 18A G 18B 4A G 13A 20A G 19B 6A G 3D 11B G 8D 3B G 2C 16B G 16C 13B G 13C 16A G 6D 13B G 3C 15A G 9C 2A G
Tile Skipper,Monte Carlo Beeline 1,Two,Normal,54,60799,79,20D 4C G 17A 6B G 6C 8D G 5B 1A G 2B 12C G 1B 2C G 4B 19B G 2D 4D G 1C 18D G 19D 2A G 3B 16B G 7B 7A G 9A 7C G 14D 13C G 13D 14A G 11C 14C G 10B 10A G 9B 13D G
Bee Line,Deep Beeline,Two,Normal,57,38829,42,11C 4C G 4A 10A G 10D 12A G 12C 11A G 6C 9D G 11D 14B G 16B 7B G 17D 9A G 14D 9B G 7C 9C G 17A 5A G 14A 13B G 17B 18B G 1B 8C G 13C 18D G 1C 11B G 13C 18A G 19B 15B G 3D 2D G
Random,Barricade,Two,Normal,51,1428,31,8D 8C G 8A 4B G 15B 4A G 5B 9C G 3B 3A G 2B 7C G 4B 7A G 13A 9B G 20D 13D G 9A 9D G 10B 18C G 18A 1C G 14A 2A G 18B 15A G 17C 19B G 19A 17A G 2D 19D G
Monte Carlo Beeline 1,Kitty Corner,One,Normal,45,62355,6,2C 19A G 14A 13B G 1A 9A G 4A 17D G 16A 3A G 2A 16B G 4D 19C G 19C 20C G 18A 9B G 19C 2B G 11A 19D G 3B 20D G 6D 9B G 19B 13D G 15C 4B G
Deep Beeline,Barricade,Two,Normal,72,62104,5,2B 2C G 2A 19B G 19C 3B G 1B 20A G 15A 15B G 15C 5C G 3D 3A G 8C 17A G 10B 15D G 20D 8D G 16B 16A G 17B 6A G 5D 10C G 4C 14A G 11D 18C G 17B 11C G 14B 16C G 7C 16D G 11A 10C G 9C 1D G 15A 1A G 7A 5A G 5A 10C G 4B 11A G
Random,Monte Carlo Beeline 1,Two,Normal,48,65016,60,16A 8B G 4A 20C G 7A 7B G 5A 4D G 19C 9C G 16C 20D G 7A 10A G 4B 3C G 17B 15C G 14C 20A G 14A 19A G 2C 11A G 15A 8C G 18A 19B G 19C 10B G 2B 16D G
Monte Carlo Beeline 1,Tile Skipper,One,Normal,57,67787,6,2C 20D G 6B 9D G 4B 6C G 1A 14B G 3B 2B G 3A 18B G 19C 4D G 4C 19B G 16D 1C G 7C 18C G 8B 7B G 8C 15D G 8A 10A G 9C 17D G 12A 13A G 19D 16B G 17A 13C G 13C 10B G 4C 13C G
Deep Beeline,Bee Line,One,Normal,54,38740,12,4A 6A G 11C 6B G 13B 9A G 5C 2A G 12C 9B G 9D 18A G 13A 4B G 20A 10A G 13C 10D G 20C 17D G 3B 15A G 15D 11B G 16B 14C G 19D 17C G 14A 7D G 16C 19A G 19B 11A G 5A 14A G
Monte Carlo Beeline 1,Deep Beeline,One,Normal,63,68318,45,12B 12C G 19D 10D G 17C 19A G 15D 1C G 8A 3C G 19C 20A G 4D 1B G 14C 18B G 2B 3A G 16C 3D G 20D 7A G 12A 14A G 7C 18D G 2A 1D G 11B 11A G 6A 7C G 13B 6B G 13A 9A G 4B 6A G 7A 4B G 9D 11A G
Monte Carlo Beeline 1,Random,One,Normal,51,83953,37,10B 18B G 2D 3C G 4C 14B G 13C 5A G 20D 15A G 17A 3A G 2B 15A G 10D 10C G 18D 11A G 13C 17C G 19A 15A G 12A 12C G 9A 2D G 6D 16A G 16D 7C G 11B 12B G 12D 18A G
Barricade,Monte Carlo Beeline 1,Two,Normal,63,105894,45,12B 12C G 16D 12A G 8B 5C G 6D 5A G 10D 11B G 2B 1D G 11A 17C G 6B 11D G 2A 18A G 10C 16B G 15C 1A G 13C 18C G 3A 14A G 19A 4B G 9B 20D G 20A 8C G 5A 14D G 19C 12D G 11D 20C G 19D 9B G 2A 9D G
Bee Line,Monte Carlo Beeline 1,Two,Normal,57,85914,2,1C 11D G 18D 15D G 5C 2B G 7A 10D G 8C 18A G 16B 3D G 4B 5A G 10B 6A G 2A 15B G 2C 18B G 12B 19A G 12A 20B G 14B 13A G 14C 19B G 3C 13D G 12C 2A G 14B 14A G 5D 2A G 5B 4C G
Deep Beeline,Monte Carlo Beeline 1,Two,Normal,63,58801,72,19A 18D G 16C 20A G 13B 15A G 10C 15D G 10D 17B G 12C 1B G 12A 19B G 2B 11B G 9A 1C G 8C 6A G 17A 3A G 17D 18C G 16D 4D G 1D 2A G 11A 19C G 14D 13D G 7C 14A G 4A 18C G 2C 7D G 5A 20B G 18C 4D G
Kitty Corner,Monte Carlo Beeline 2,Two,Normal,45,147800,76,20A 9C G 3A 15A G 10A 19B G 14D 5A G 4A 16A G 16B 19A G 14A 5B G 7A 6A G 1A 18A G 12D 2A G 19D 2D G 2B 6D G 6B 18D G 11D 6B G 6D 11A G
Monte Carlo Beeline 1,Barricade,One,Normal,66,125983,74,19C 19B G 19A 4A G 10D 4B G 4C 17B G 14C 4D G 10A 7C G 20B 7A G 14A 19D G 2C 11B G 15A 3C G 12B 8D G 6C 11C G 5A 15D G 20C 17C G 12A 2A G 16D 3A G 8C 1C G 10A 12C G 20D 1B G 15A 13D G 16C 2A G 1A 20D G
Bee Line,Monte Carlo Beeline 2,Two,Normal,48,148334,8,3A 2C G 20A 9C G 14C 6C G 20C 9B G 15C 11D G 2D 13D G 6D 16C G 11B 15D G 14A 13C G 15A 1B G 8D 8C G 12B 2B G 18A 18B G 1A 16D G 17C 11C G 12A 17A G
Monte Carlo Beeline 2,Bee Line,One,Normal,45,166358,6,2C 19A G 11B 11A G 15A 2A G 20D 7B G 3B 6A G 20A 6B G 3A 5D G 14B 3C G 7A 5B G 2B 10B G 4D 1B G 10C 14D G 14C 18D G 9A 13C G 9B 18A G
Bee Line,Monte Carlo Beeline 3,Two,Normal,48,169005,64,17A 20B G 5C 10C G 18D 15C G 1B 18B G 18A 17C G 14D 17B G 9A 9D G 4A 12B G 13B 12A G 8D 13B G 16C 8B G 9C 3A G 11C 7A G 11A 16A G 16A 3B G 3C 7D G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,48,184317,6,2C 1B G 9D 6A G 16B 2D G 7D 18D G 17B 6B G 15A 6C G 19D 13D G 18C 18A G 17D 7C G 11B 13B G 9B 9C G 11A 8D G 4B 5D G 10B 10C G 10C 14D G 11C 20C G
Kitty Corner,Monte Carlo Tree Search,Two,Normal,45,185600,16,5A 3C G 14D 1A G 2A 10A G 20B 7A G 12A 12C G 12D 17A G 5D 3C G 9A 7B G 12B 19C G 19B 1C G 7C 16D G 12D 2D G 1D 11D G 8B 7B G 17B 8D G
Monte Carlo Beeline 2,Deep Beeline,One,Normal,57,191831,6,2C 2D G 2A 7B G 19B 12D G 20A 16A G 14C 19D G 10C 9A G 15A 9C G 4C 13A G 14B 4D G 4A 11D G 5D 15C G 3A 6B G 18D 19C G 18A 18C G 12C 11B G 10D 8A G 8B 6A G 6C 17A G 5A 18A G
Monte Carlo Beeline 3,Random,One,Normal,36,132438,3,1D 15A G 17C 4C G 13B 2C G 1C 18C G 5A 4D G 6A 9A G 6B 1B G 12C 16D G 18A 13C G 3A 13D G 11D 16A G 12A 18B G
Random,Monte Carlo Tree Search,Two,Normal,51,196745,42,11C 7C G 17D 14D G 5D 14C G 6A 8B G 9A 15B G 2B 11B G 9D 7D G 1C 13D G 20A 16A G 6C 4A G 11D 17B G 17A 11B G 10C 15B G 15C 3D G 16B 7D G 7A 20C G 3A 12B G
Monte Carlo Beeline 3,Bee Line,One,Normal,39,141376,18,5C 15C G 10A 7B G 2A 15B G 15A 12A G 2B 10D G 3C 4D G 10C 19D G 19C 5B G 17D 13A G 13B 14D G 7D 20C G 18D 13C G 17A 20B G
Tile Skipper,Monte Carlo Tree Search,Two,Normal,51,206525,79,20D 4C G 19B 6B G 6C 12C G 3D 1A G 2B 16C G 14A 2C G 4B 15C G 13B 1B G 2A 19B G 7B 4D G 7A 10D G 9D 3C G 7D 15A G 15A 8A G 10B 5D G 10D 16D G 18D 4C G
Monte Carlo Tree Search,Barricade,Two,Normal,54,213557,65,17B 2C G 17A 9B G 11D 9A G 14D 5D G 13D 5A G 10C 13B G 18A 4C G 13C 1C G 20D 6D G 16A 20A G 15B 20B G 8D 19A G 19D 11C G 20C 19B G 12A 3B G 4B 10B G 9B 14C G 6D 18A G
Deep Beeline,Monte Carlo Beeline 2,Two,Normal,54,215040,14,4C 4D G 16D 20A G 5B 2B G 20B 17B G 16B 18B G 12B 19B G 11D 16C G 9B 2A G 18C 3A G 19D 18D G 3D 1B G 15C 6D G 14A 7A G 9A 12D G 2C 15A G 10B 6C G 1D 8A G 7C 12C G
Bee Line,Monte Carlo Tree Search,Two,Normal,57,216385,71,18D 1D G 7C 1C G 20A 16C G 8A 6B G 6D 15C G 13B 17C G 11B 16D G 14D 12C G 12A 3D G 15A 2C G 12B 4B G 13D 2A G 18C 3A G 8A 17D G 19D 7C G 16D 10C G 17B 14C G 14C 12D G 14B 7B G
Monte Carlo Beeline 3,Kitty Corner,One,Normal,51,156914,78,20C 19A G 14A 12D G 5A 9A G 4A 5B G 16A 3A G 2A 3C G 2B 14D G 3B 9D G 4B 9B G 9C 8D G 10C 14D G 9B 15B G 8C 12B G 9A 10B G 10A 3B G 14A 8B G 15C 11A G
Random,Monte Carlo Beeline 2,Two,Normal,48,152768,16,5A 8D G 19B 15B G 12D 20D G 18C 18D G 17D 1C G 18A 19C G 4B 8B G 10A 20A G 12B 3A G 2C 4B G 7A 7C G 11C 5C G 6C 16B G 16A 2A G 14D 20C G 6B 2A G
Monte Carlo Tree Search,Random,One,Normal,51,193729,4,2A 11A G 20C 12D G 18D 12B G 16C 7C G 4C 2C G 12A 10C G 4C 2D G 7D 2A G 13C 7A G 5A 16A G 18B 11C G 6D 14D G 10D 19B G 19D 9C G 4D 15C G 11B 12D G 10C 7D G
Monte Carlo Beeline 2,Tile Skipper,One,Normal,54,200343,78,20C 20D G 6B 1B G 16D 6C G 1A 17B G 7A 2B G 2C 1C G 19D 4B G 4C 19A G 1D 8C G 7D 13D G 9C 2A G 3B 4D G 9A 4A G 5D 20B G 3C 8A G 8B 10A G 18D 9B G 14B 12A G
Monte Carlo Tree Search,Kitty Corner,One,Normal,51,203463,2,1C 15A G 10A 4D G 20D 5A G 4A 19D G 18D 3A G 8A 3B G 7B 8C G 5B 11B G 16A 15C G 10C 13C G 3D 10B G 8C 12D G 14C 10A G 15C 2C G 20C 12A G 10D 6A G 19C 14B G
Barricade,Monte Carlo Tree Search,Two,Normal,60,240694,30,8C 18C G 10D 10A G 15B 4D G 16A 4A G 9C 10C G 11C 3C G 5D 14D G 18C 14B G 16D 17B G 7A 7B G 11D 9D G 19B 3B G 20B 11B G 17C 20D G 10A 1A G 17C 15C G 6A 18D G 19B 2B G 4B 12C G 11A 8A G
Monte Carlo Beeline 1,Monte Carlo Beeline 3,Two,Normal,54,211887,76,20A 9B G 5B 12D G 19A 16B G 17B 9A G 16A 4D G 16D 11A G 13B 7B G 9D 13A G 18D 6A G 11B 18A G 13D 18C G 15A 17D G 8A 14B G 7C 2D G 3A 10C G 1D 1C G 16A 7A G 10A 10D G
Monte Carlo Beeline 2,Monte Carlo Beeline 1,One,Normal,54,244303,45,12B 12C G 16D 17C G 5C 7A G 8B 4A G 14D 12D G 15C 12A G 17D 7D G 2C 20C G 19B 14B G 3A 3D G 14C 16C G 10A 10C G 16B 20B G 2B 6A G 3C 5D G 10B 9C G 9A 13B G 10B 1B G
Monte Carlo Tree Search,Monte Carlo Beeline 1,One,Normal,60,247134,65,17B 2C G 9D 11B G 18C 11A G 15A 7B G 11C 14A G 7A 11D G 8D 4B G 2B 4C G 4D 16A G 10C 4A G 5A 16D G 1D 1A G 20D 19B G 1D 12D G 6D 10A G 5B 3C G 11B 6C G 19A 17A G 6B 19C G 16D 6D G
Tile Skipper,Monte Carlo Beeline 2,Two,Normal,48,189043,79,20D 19A G 16A 6B G 6C 3B G 9C 1A G 2B 19B G 2C 3A G 4D 7B G 18B 4C G 1C 5A G 5D 2A G 3D 11A G 9B 3C G 4A 10D G 15D 8C G 8B 14A G 14B 10B G
Monte Carlo Beeline 2,Barricade,One,Normal,51,259240,21,6B 6C G 6A 11B G 3A 3B G 3C 13B G 8C 3D G 11D 15A G 14B 15C G 5C 9B G 10A 11C G 7A 5A G 16A 5D G 10C 7B G 12D 10D G 1B 12A G 14C 17A G 18B 7D G 8B 10C G
Barricade,Monte Carlo Beeline 2,Two,Normal,69,184365,43,11D 12A G 9C 19D G 12B 11A G 6A 6B G 6C 13D G 17B 6D G 11B 7C G 19A 7A G 13A 11C G 8B 8D G 18C 9B G 2B 3B G 18A 4A G 18D 14D G 13C 16D G 3D 10A G 5C 2D G 1B 6B G 15A 14B G 1B 11D G 19D 14B G 13A 8C G 1C 19C G
Kitty Corner,Monte Carlo Beeline 3,Two,Normal,42,118877,28,8A 7C G 15D 3A G 4A 12A G 8B 5A G 10A 13C G 14D 15A G 4B 12C G 15B 5B G 8C 6A G 13D 15C G 4C 20B G 19A 1A G 10C 7D G 14B 17A G
Monte Carlo Tree Search,Deep Beeline,One,Normal,69,247313,34,9C 14D G 18A 17C G 12C 4B G 10B 4A G 1D 18C G 14B 5C G 5D 16A G 6B 12A G 10C 4C G 11C 7A G 6D 7C G 12B 11A G 16D 16B G 2A 17B G 7A 11D G 2D 3C G 1C 11B G 12B 11A G 17D 2C G 3A 9C G 7A 3A G 6A 4D G 13B 2B G
Monte Carlo Beeline 2,Kitty Corner,One,Normal,45,88240,18,5C 13A G 8A 12B G 2A 3A G 4A 2B G 20A 5A G 1A 17B G 17C 6A G 5D 17A G 15A 8B G 3D 20C G 20D 13D G 6D 12D G 19B 5D G 1C 15D G 19A 4B G
Random,Monte Carlo Beeline 3,Two,Normal,48,128854,72,19A 1C G 3A 2C G 3C 4A G 2A 11B G 5B 19B G 11D 14B G 6A 9B G 18D 8D G 15A 7C G 7B 18A G 5B 12C G 7A 14A G 11B 8A G 9C 8D G 8D 14D G 11C 6A G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,48,331313,65,17B 6B G 4C 7D G 1B 10D G 4D 12D G 4A 2C G 14B 2D G 1A 7C G 6C 11A G 9A 14D G 7C 11B G 14C 13C G 13A 19D G 9B 18D G 19C 19A G 20A 13A G 13D 13B G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,45,129144,0,1A 16D G 18A 10B G 18D 2A G 12B 19A G 15C 4A G 10C 6A G 16A 7B G 16C 18B G 19D 13D G 10D 3B G 8A 15A G 20B 20A G 3A 13B G 17B 13A G 11B 9B G
Monte Carlo Beeline 3,Tile Skipper,One,Normal,51,139477,50,13C 20D G 6B 3D G 1B 6C G 1A 18B G 17C 2B G 2C 2A G 7A 4B G 4C 5A G 3C 1C G 7C 19C G 14A 7B G 9A 11A G 10D 4A G 9C 10C G 14C 12A G 8B 10B G 5D 12C G
Tile Skipper,Monte Carlo Beeline 3,Two,Normal,45,131116,79,20D 12D G 20A 6B G 6C 1B G 17B 1A G 2B 14C G 1C 2C G 4B 15A G 12B 4C G 1D 19B G 5D 7A G 8C 9D G 3C 7D G 4A 11B G 9C 8A G 8B 15D G
Monte Carlo Beeline 2,Random,One,Normal,45,112110,14,4C 2B G 2D 17B G 6D 7B G 14C 11C G 18C 13B G 12A 1A G 18D 11D G 6B 9C G 9B 8B G 10B 14A G 10A 7C G 12B 20C G 10D 14B G 15B 16A G 17C 8D G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,48,157451,65,17B 18B G 5C 17A G 17D 4C G 19D 16D G 2B 5B G 16B 1B G 4B 18C G 14A 20C G 16A 13D G 3D 2D G 3A 20A G 19C 10B G 9A 5C G 3D 13B G 8D 9C G 6B 13C G
Monte Carlo Tree Search,Tile Skipper,One,Normal,48,156556,48,13A 20D G 6B 2B G 1B 6C G 1A 17A G 3A 2D G 2C 3D G 12D 5B G 3B 2B G 18B 1C G 4A 20C G 4D 3C G 5A 5D G 8C 4B G 8A 12B G 17C 9D G 14A 3D G
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,55,379762,52,14A 16A G 3D 3B G 7B 19B G 8B 13D G 17D 13A G 18D 13B G 6A 4B G 12D 12C G 20C 12A G 11A 17C G 11B 6C G 1D 3B G 15C 9B G 9A 14D G 5C 9B G 9A 15A G 9C 9B G 10D 9D G 15A
Monte Carlo Beeline 1,Monte Carlo Beeline 2,Two,Normal,86,358303,26,7C 7B G 8A 7D G 8D 9C G 8B 15D G 13D 15A G 16C 15C G 3A 6C G 6B 12C G 10C 18C G 10A 1D G 10D 5C G 14D 9B G 12A 13A G 18B 17A G 20B 16B G 14A 17B G 19D 18D G 5B 19D G 1A 18A G 19A 4B G 17A 4C G 8C 17B G 13D 5B G 9B 11A G 17A 10A G 15C 17A G 5B 15C G 10A 8D G 12C 17B
Monte Carlo Tree Search,Bee Line,One,Normal,45,147104,9,3B 19A G 20B 15D G 1D 2D G 20A 20D G 9D 11B G 16B 11A G 13C 19B G 16D 6B G 18A 7B G 7A 16A G 20C 12D G 12B 16A G 2B 17C G 7D 6C G 15B 12A G
Barricade,Monte Carlo Beeline 3,Two,Normal,57,151901,19,5D 18A G 11A 11B G 11C 5A G 10B 5B G 5C 6D G 7B 6A G 1C 4C G 10D 9D G 16C 12A G 17D 12D G 14A 6C G 20B 19D G 12C 20D G 9A 12C G 1B 15B G 15A 19A G 8C 20A G 8A 17C G 8D 19A G
Monte Carlo Beeline 3,Monte Carlo Beeline 2,One,Normal,69,421205,61,16B 2C G 4B 1D G 4C 5C G 13D 5B G 20C 1A G 18A 18C G 13A 6C G 14D 14A G 3C 20D G 14C 10B G 6A 15D G 19A 9B G 15B 12A G 7B 10A G 15A 2D G 7B 3C G 15B 12D G 7C 18C G 10B 15C G 6D 15B G 19D 18B G 18B 15D G 20D 18B G
