Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path
Monte Carlo Barricade,Random,One,Normal,319,1116010,27,7D 6D G 18A 16A G 19C 7B G 18C 13C G 16D 18A+ G 11A 17C G 2D 9D G 19A 8D G 4D 4A G 19B 15D G 3D 20A G 11B 15B G 5B 13D G 10C 1D G 6B 12C G 1A 12A G 2B 16B G 6C 16C G 11C 3C G 3C 19A G 12A 8C G 11D 19A G 6A 7A G 17B 3A G 12A 9C G 6C 8B G 7A 12C+ G 9A 8A G 12D 3B G 17A 5A G 8B 12B G 14A 10A G 11C+ 11B+ G 13B 10D G 18B 2A G 6C 15B+ G 1A 3C G 14A+ 19B G 4C 3C G 20D 14C G 20B 13A G 17B+ 1D+ G 12D+ 18B G 3B 14C G 8B 6C G 7B 9B G 15D+ 1C G 6C 10B G 7B 20C G 16B 4B G 12A 20C+ G 13B+ 14B G 10A 13C G 15A 17C+ G 16D+ 11D G 17A 12C G 7B+ 12A G 8B 6B+ G 3A+ 4A G 9A+ 12A G 9B 13C+ G 8B 10B+ G 6B+ 17B+ G 1B 7A+ G 10B+ 15C G 11A 19D G 18B 1B G 15A 20B G 20D 11A G 1C 20C G 15B 6A G 6A+ 5D G 5C 1B G 4C 5A+ G 12A+ 2C G 15D 6C G 12D+ 17A G 16B 11A G 20C+ 6D+ G 14C 5A+ G 10B+ 5D G 20B 16B G 1C 10C+ G 9D+ 20B G 11D 6A G 8B 3B G 10B+ 6D+ G 2A 15B+ G 7A+ 12B G 6D+ 14B G 3C 5D G 9C+ 16C+ G 3C+ 17A G 18B 17D G 11D+ 18A G 4A 16A+ G 12B 14B G 4C+ 20C+ G 8A+ 10C+ G 18B 20D+ G 12B+ 18C G 9C+ 8A+ G 10D+ 2C G 10C+ 19D+ G 18D 14D G 13B+ 18D G 14C,7D 7A 7B 11C 16D 16A 16B 20B 19B 19A 19D 14C
Barricade,Monte Carlo Barricade,Two,Normal,334,1161802,63,16D 9D G 15D 9A G 14B 20C G 11D 20A G 19D 10A G 16C 14B G 10B 18D G 13B 16A G 14B 16A G 12D 16B G 11A 4D G 17A 10B G 10B 12B G 5C 20B G 1D 1A G 18C 1C G 10B 20A G 20D 10B G 20A 14D G 14A 15B G 10B 6A G 18D+ 12C G 5D 7D G 11C 2A G 13A 1A+ G 8C 3D G 19C 18B G 7D+ 3A G 15A 17D G 3D 3A+ G 14C 1C G 16B 9B G 6D 2D G 2D+ 2C G 1D 19D G 10D 8B G 7C 12A G 6C 4C G 13A 4D+ G 14C 19C G 17B 8D G 7D+ 3C G 20A 11B G 1A+ 17C G 4B 5B G 8C+ 13D G 20B+ 11C+ G 15D+ 15A G 13A 7A G 8C+ 13A G 9D 7D+ G 5A 12A G 3D 1D G 1B 3B G 19A 20D+ G 18C+ 8A G 9B 5B G 13B+ 9C G 19B 20A G 15A 13D G 3B+ 2C G 4D+ 10B G 19A 17D G 4B 3D G 20B 2D+ G 15D+ 20B+ G 12C+ 9A G 14D+ 3D G 17B 13A G 20A 16D G 4C+ 18D+ G 18B 9B G 3B+ 14B G 18B+ 8B+ G 20A 3C G 16D 17D G 17C 11A G 7C 17D+ G 3A+ 11A+ G 2A 9A G 15C 9B G 4D+ 10B G 7B 19D+ G 6D 10C G 5D+ 19B G 15D+ 12C+ G 12A 18A G 5B+ 9B G 4B 6B G 13D 15B G 20B 13D+ G 8D+ 19C G 7B 12B+ G 15A+ 20B G 18B 1B+ G 17D 8A G 5B 20C+ G 14C+ 17C G 18B 12D+ G 18A+ 5B G 3C 17A G 20D+ 18B G 19C 13D G 6B+ 18C G 9B 14C+ G 14B 3B+ G 9D+ 5C+ G 6D+ 17B G 4A 8C+ G 16B 3B+ G 10B 7D+ G 20A,2C 2A 2D 7C 11B 11A 11D 16C 20D 20A 20C 19D
Monte Carlo Barricade,Barricade,One,Normal,355,1218771,53,14B 4C G 14A 1B G 12D 1A G 2B 16B G 18B 5B G 1A 6D G 2D 2B G 5B 18A G 19C 7C G 6A 11C G 9C 7C G 11B 11A G 13C 16D G 16D 17D G 16A 3D G 9A 15D G 6A 18D G 17B 14C G 3B 17B G 2B 1D G 20B 16D G 6C 5D G 10D 20D G 9D 4D G 18A+ 7A G 2B 1B G 19C+ 17C G 7C 15C G 12B 20A G 5C 18D G 5C 3C G 20D+ 6B G 11B 15C G 16D 4A G 3A 5D G 1C 1D+ G 3B+ 14A G 18C 19A G 3D 6C G 7A+ 6D G 8C 5D+ G 15A 15D+ G 12A 14A G 5D+ 15B G 9C+ 5B G 17C 5C+ G 18D+ 4A G 13A 16D G 1B+ 10B G 4B 19B G 11A+ 7A+ G 15A 19C+ G 18A+ 6C G 20A 4D+ G 14A 5B G 20C 16D G 6C 12C G 11B 17D+ G 10D+ 5B G 7D 12C G 14C+ 5B G 12D 11B G 13C+ 9A G 8A 16B+ G 1A 11D G 17A 7B G 2B 17A G 9A 12D G 15A 5D+ G 3C 8C+ G 8D 2D G 4B 3B+ G 13B 9A G 20D+ 14B+ G 16D 9A G 13A 18A+ G 10A 9B G 20C 16C G 2A 9B G 19D 5B G 4A 16C G 13A 13D G 10A+ 4C G 5A 3D+ G 11C+ 17B G 17A 8D+ G 16C 20C G 7D 2C G 16A+ 14D G 17C 3C G 16B+ 11B G 7A+ 16A+ G 8A 8B G 4B 7B G 14A+ 13A G 19D 3B+ G 11A+ 1B G 11D 6D+ G 18A+ 7A G 7C+ 15B+ G 10B 9A G 17A 6D+ G 12C+ 11D G 1B 10D+ G 12A+ 10C G 7D 6B+ G 7B 16D G 7C+ 18B+ G 17D+ 7C+ G 11D 10C G 18A+ 9B G 7A+ 10D+ G 7D 10C G 16D 9D G 16B+ 17C+ G 12D 19B+ G 13C+ 4B G 1C 8D+ G 14D,1A 1D 5C 10D 10A 10B 14C 14A 14D 19C 18D 18A
Random,Barricade,One,Normal,341,771,59,15D 5B G 15A 10C G 8B 8A G 13D 1C G 19D 1A G 6D 18A G 11C 2D G 1A 1C+ G 18B 6D G 2D 16C G 16A 6D G 16B 12A G 6B 2D G 11D 2B G 12D 17C G 16B 13B G 6B+ 11D G 17C 9B G 10A 20D G 11D 6C G 10C+ 10B G 10B 13A G 8B 11D G 11D 3A G 10D 15B G 11D 18A+ G 18A+ 14B G 11D 16C+ G 11A 11D G 15B 13A+ G 8D 3B G 3B 9D G 15D+ 4B G 5B+ 1D G 10B 15B G 13D 16A+ G 7C 19B G 7A 16B G 6C+ 7B G 17D 14B G 9A 20B G 3C 19C G 17B 15A G 2D 4C G 14C 8C G 7D 20A G 15C 19A G 9C 1A G 19B 13C G 3C 3D G 7C+ 4B+ G 17C 1B G 2C 7B G 6A 4D G 10A+ 6A+ G 6D 12D+ G 14D 6D+ G 17D+ 7C+ G 5A 20B G 5D 20D G 15D+ 5A G 11D 11C+ G 6B+ 8C G 20C 9C G 8A 17C G 4B+ 17A G 5D 3D G 20B 13C G 17C 2A G 19A 7C+ G 11B 18C G 18C+ 3D G 17A 18C G 18D 18B+ G 12B 20B G 12C 16B+ G 9D+ 7B G 6D 3B G 18A+ 6A G 6A+ 18B+ G 8B+ 20B G 3B 7A G 2A 12B G 20B 9B+ G 14B+ 20C G 2B 18A+ G 1B 17D+ G 17D+ 4D+ G 13C+ 19A G 5A 10B+ G 1D+ 3C G 2B 14C+ G 14B+ 6A G 1C 10A+ G 12C 8A G 5B+ 16B+ G 8B+ 12C G 15A 3D G 11A+ 4A G 3B+ 9A+ G 2B 4A G 19A 17B+ G 17B+ 7D G 15A 4A G 5D+ 4B+ G 5B+ 5A G 13D 20B G 7D 14C+ G 8C 6A G 15A 6B+ G 16C+ 18C G 20B 2C G 4A+ 6D G 8A 18C,4A 4D 9C 13B 13A 13D 18C 18A 18B 17B 16B 16A
Deep Beeline,Barricade,One,Normal,97,50063,18,5C 5B G 5A 10D G 16B 10A G 15B 11B G 19A 10A G 15B 8B G 18B 5A G 10A 7B G 17B 15B G 11A 15C G 13C 10A G 15B 16D G 12C 5A G 4B 10B G 20C 5B+ G 14B 10A G 20A 12A G 18C 1A G 2A 15D G 14C 9C G 6A 7A G 15D 3D G 9D 15D G 7D 4A G 18D 15D G 15D 4D G 9D 9A G 15D 8D G 15D 17A G 19D 19B G 19D 3B G 14B+ 17A G 17D,5C 10D 10A 10B 15D 20C 19D 19A 19B 18B 17B 17A 17D
Barricade,Random,Two,Normal,218,979,3,1D 9C G 18A 9A G 4D 14B G 9C+ 9A G 4D 11D G 14C 13B G 14A 8B G 8C 8A G 13D 15B G 18C 14A G 19C 3C G 10B 19D G 8D 14B+ G 18A+ 19D G 8D 18B G 4C 13D G 19D 6A G 11B 17D G 6B 17B G 15A 13D G 19D 13C G 2C 6B G 13D 1B G 15A+ 19D G 6B 6C G 19B 15C G 15D 11D+ G 12A 15C G 15D 17B+ G 8A 3D G 15C 18D G 10A 3D G 15D 12A+ G 14B+ 10D G 17D 18C+ G 19C 3D G 2D 11C G 20D 17A G 5A 19B+ G 1A 3D G 15D 15B+ G 6A+ 3D G 3D 17C G 12B 3D+ G 9A 13B G 6B 16D G 5C 11C+ G 8D 3A G 20B 20A G 4A 13D G 19A 4A+ G 13C+ 5B G 4D 16D G 15D 14A G 16C 5B G 12A+ 19D G 11A 20C G 19C+ 9D G 14A 3D G 13B+ 20B G 9B 3D G 17B+ 1D G 4D 12D G 8B+ 14A G 7D 20B G 14C+ 7B G 19A 18D+ G 1A+ 2B G 15C 20C+ G 20A+ 3C G 2A 14C+ G 7B 9A+ G 9C 13D,6B 6A 6C 15B 15A 15D 20C 20A 20B 19B 18B 18A 18C 13D 8B 8A 8D 13B
Barricade,Deep Beeline,Two,Normal,86,88896,9,3B 3A G 9A 3C G 3D 20B G 11D 9B G 9C 11A G 9B 14A G 14D 12B G 19B 13C G 20A 18A G 2C 14D G 13C 2B G 6D 2A G 14D 10D G 7C 2A G 2A 19A G 16D 11B G 11B 7B G 11B 7A G 18C 5A G 1A 16C G 11C 2D G 16B 6B G 8B 15A G 15B 16C G 3D 20C G 16C 17B G 16A 13B G 16A 4D G 14A+ 19C,2D 7C 11B 11A 11D 16C 16A 16B 20B 19B 19A 19C
Random,Deep Beeline,Two,Normal,154,142148,54,14C 5B G 9A 5A G 11D 17A G 7C 20C G 7B 9D G 14A 19C G 3D 9B G 10B 2A G 5A 13B G 19A 11D+ G 10C 5D G 2B 8A G 7D 15D G 19B 16D G 6A 19C G 4A 9C G 2D 15D G 20B 8C G 3C 13D G 15A 20D G 10B 16C G 12D 19A G 4B 5C G 5B 13A G 11B 17C G 17C 12C G 1A 18A G 2D 3D+ G 12B 16C G 16C 14A G 7B+ 9C G 16C 15D G 6A+ 15C G 14B 20A G 4C 14B G 16C 14B G 20C+ 20B G 11A 1D G 8C+ 16D G 15A 16A G 18D 15A G 11A 8D G 15D+ 3B G 6C 10D G 1C 15C G 13A 5A G 20B 15B G 2C 1A+ G 7B+ 18C G 1B 1A+ G 4D 17D G 11C,9A 9C 13B 13A 13D 18C 17D 17A 17C 16D 11C 11A
Deep Beeline,Random,One,Normal,187,155420,26,7C 10A G 4D 15C G 7B 17B G 14A 6B G 20B 20A G 11C 1A G 4C 13A G 10B 6C G 17C 20C G 17A 12C G 14C 16C G 1D 5D G 18D 2C G 11D 5A G 12A 8C G 9D 9C G 19B 17C G 10D 8D G 19D 17C+ G 18A 18C G 9A 13A+ G 9D 15D G 14D 11B G 17C+ 14C G 2A 3A G 4B 15D G 12B 18B G 3B 14C G 2B 2A G 11C 9D G 1C 14B G 1B 3D G 3C 7D G 20A 19A G 13B 2B G 16A 7D G 8B 13D G 4A 20B G 13B 16B G 3C 18B G 17A 20C+ G 16A+ 18B G 13D 6A G 4A 9C G 18C 13C G 6D 14C G 13B 19D G 10A+ 13D G 18A 9C G 20A+ 14C G 19D 13B G 16A+ 15D G 15D 17B+ G 13B 20C G 2D 3B+ G 2D 8D G 2D 13C G 10D+ 20C G 2D 1D G 8A 14D G 2D 4A G 1B 7A G 17D,1A 1C 2D 7C 7A 7D 12B 12A 12C 17D 18C 18A
Random,Monte Carlo Beeline 3,Two,Normal,46,227635,64,17A 2C G 18B 13C G 16C 9D G 14B 9A G 1C 14A G 3B 10C G 11A 4A G 2B 19D G 8B 19C G 18A 16A G 9A 4C G 19B 17A+ G 3C 4B G 14D 20C G 15C 12D G 19A,2B 3B 4B 4A 4C 9D 14B 14A 14D 19C 19A 19B
Monte Carlo Beeline 4,Random,One,Normal,67,338271,43,11D 14D G 3C 5B G 6B 14D+ G 2C 3B G 15D 5C G 10C 1A G 17B 19C G 16C 12B G 11D+ 16C+ G 1B 1A+ G 18A 13A G 12A 16C G 6A 8A G 9C 18A+ G 11D+ 5C+ G 2B 16B G 1C 12C G 3A 1C+ G 18B 15C G 7B 19A G 16A 10C+ G 20A 9A G 6D,1A 1C 6D 6A 6B 11D 16C 16A 16B 17B 18B 18A
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,64,347209,18,5C 13A G 6D 18D G 5A 14D G 14C 10B G 2D 14B G 14A 15B G 7B 3A G 19D 20A G 15A 3C G 16D 7A G 1A 19B G 20B 19A G 9A 2C G 7C 4C G 18B 13B G 17A 14C G 14C 9B G 20A 13D G 12A 13C G 8D 7C G 1C 19A G 19C,3A 3C 8D 13B 13A 13C 9B 14D 19C 19A 19B 20B 20A
Random,Monte Carlo Beeline 4,Two,Normal,88,419512,64,17A 19C G 13C 3B G 9C 8A G 20B 14D G 4C 13D G 5B 7D G 7A 16B G 10A 15C G 2D 5A G 5B+ 10D G 14B 10C G 11C 9A G 2C 3C G 11B 11D G 3D 14B G 10B 17A+ G 13B 17B G 5D 14C G 4D 20A G 17A 17D G 16C 3A G 4B 13B+ G 4D 10B+ G 17B 3A G 1C 17D G 1D 12D G 3D+ 20C G 10B+ 4A G 17A 15D G 5D,4B 5B 5A 5D 10C 10A 10B 15D 20C 20A 20B 16B
Barricade,Monte Carlo Beeline 3,Two,Normal,98,440183,18,5C 16B G 4B 4A G 5B 19D G 17A 3B G 17B 14B G 15A 14A G 9D 15D G 11C 10C G 11A 4C G 15C 5D G 10B 2C G 6A 2A G 5D 8D G 19C 6B G 13B 16D G 5A 2A G 6B 11D G 13A 13B G 2A 8B G 12C 6B G 6B 9D G 14C 13B G 14A 2C G 10B 2A G 13B 16A G 17D 14A G 4A 16C G 20D 5A G 12D 1C G 4B 14A G 14A 8C G 7C 11A G 18D 14A,9D 14B 14A 14C 10B 15D 15A 15C 20D 16C 16A 16D 11C
Monte Carlo Beeline 3,Random,One,Normal,89,409746,65,17B 5D G 18A 2B G 5B 12D G 18D 17A G 12C 14D G 2C 1C G 19D 13A G 9B 1B G 15B 14A G 8B 11B G 13C 17D G 10C 5C G 15D 16C G 4C 12B G 3C 4D G 15A 19A G 7B 11A G 8D 10D G 7A 14A+ G 3D 10A G 2D 20A G 6C 19B G 10B 15C G 8B 5A G 10A 15A G 8B 14C G 10A 9B+ G 16C+ 14C G 10A 13A+ G 2C+ 5A,2B 1B 5B 5A 5C 10D 10A 10B 14C 19D 19A 19B
Monte Carlo Beeline 3,Deep Beeline,One,Normal,77,381347,32,9A 8A G 6B 1A G 12C 2A G 18A 3A G 4A 20A G 15A 11B G 6D 5A G 11A 1B G 7D 8C G 18B 13D G 13A 11C G 16C 14B G 12A 7A G 14C 17C G 5B 11A G 1C 6C G 7D 13B G 7B 7A G 7C 8B G 11D 10A G 5A 4C G 3D 8B G 7A 20B G 16B 7A G 12B 17A G 5D 13C,6D 11B 7C 7A 7D 12B 12A 12C 8B 13D 13A 13C
Random,Monte Carlo Tree Search,Two,Normal,124,537641,4,2A 5C G 19C 4D G 2C 18D G 10D 9A G 15A 5A G 16C 6D G 20A 1D G 14D 8A G 6D+ 5D G 10B 20D G 14B 14A G 18C 15D G 15C 12A G 2D 4A G 3C 20B G 4C 6B G 9D 1C G 8B 7C G 12C 8B+ G 11B 7B G 3A 12D G 16A 11D G 15A+ 16A+ G 13D 14B G 20C 1C G 8D 8B G 4C 2B G 14C 15B G 17B 1A G 16C 13B G 18A 15D G 18A 17C G 20D+ 16C G 10D+ 12D G 12C 8B G 16B 1B G 17A 4B G 10C 19D G 7D 10D+ G 1D+ 3B G 4C 19B G 14B,1A 1D 5C 5A 5D 10C 14B 14A 14D 19C 18D 18A
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,52,405982,17,5B 11A G 10B 13A G 9A 12B G 4C 5C G 17D 3D G 5A 13A+ G 8D 9D G 19D 16B G 5D 4B G 15C 17C G 2A 3A G 3B 13B G 2D 14C G 4B 7A G 16A 14B G 4A 18D G 8A 14A G 20C,3D 3A 3B 4B 4A 4C 9D 14B 14A 14C 19D 20C
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,73,557510,76,20A 12D G 2A 13C G 8A 19C G 19C+ 9B G 4B 9D G 1D 2C G 1B 1A G 16A 6A G 18B 18D G 5A 6B G 15D 14D G 11A 20B G 13C 14D G 18C 18A G 14C 1C G 15C 4A G 10C 5D G 11B 17B G 9C 9B G 1D+ 18D G 9A 16D G 16B 4D G 9B 5B G 5A+ 17C G 16B,4B 4A 4D 9C 9A 9B 13C 18D 18A 18B 17B 16B
Parallel MCTS Beeline,Random,One,Normal,67,572666,41,11B 3D G 13B 8B G 4A 13B+ G 15A 5A G 2B 6A G 14A 19D G 20B 14D G 11A 17B G 2C 13C G 7D 7A G 7B 5D G 12C 15C G 7D 19C G 4D 18B G 12D 10D G 3B 18A G 10A 18D G 17D 17A G 17C 3A G 10C 2A G 19B 6C G 6B 15A G 2C,2B 2A 2C 7D 7A 7B 12D 17C 17A 17B 18B 19B
Monte Carlo Beeline 3,Barricade,One,Normal,109,456883,11,3D 1B G 3A 19D G 6A 8C G 2C 13A G 16D 3A G 8C 16C G 2D 2A G 7C 20B G 19A 1C G 6B 15A G 7C 6B G 6C 2B G 2C 7D G 3D 8B G 5A 5C G 5D 11B G 17B 11A G 6D 13C G 2B 11A G 13D 5D G 9B 13B G 13D 2B G 18A 18D G 2A 12B G 8D 1D G 13B 9D G 4A 13D G 11A 6C G 7B 13B G 13D 6A G 7D 7A G 9C 6B G 13B 6D G 1D+ 8C G 7A 11A G 6D 13B G 8A,9B 13C 13A 13B 8D 8A 8C 12B 7D 7A 7C 11B
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,79,597548,76,20A 6D G 4C 16D G 3D 15B G 6D+ 5A G 6B 6C G 18B 14B G 19C 10A G 12C 3C G 14C 7C G 11A 19B G 20D 12D G 8D 14D G 6A 4B G 11D 20C G 9A 10C G 18C 9C G 11D 15A G 4D 11D G 2B 15B+ G 3A 7D G 16C 5D G 16A 10C G 19D 17A G 1B 12A G 9B 17D G 15C 8B G 14A,9C 9A 9B 14D 14A 14C 19D 20C 20A 20D 16C 11D
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,79,598663,45,12B 2D G 14B 13C G 13A 20C G 15A 2B G 4D 20B G 12D 19C G 3B 7B G 20C+ 18D G 8D 5D G 19D 5A G 17B 18A G 2A 3A G 20A 9D G 17D 3C G 19C+ 8C G 18A 16C G 11C 14C G 15A+ 16D G 1A 12D+ G 3D 18D+ G 6B 20D G 18B 13B G 19C+ 1C G 7D 19C+ G 6C 18C G 17A 19B G 19A,2B 3B 3A 3C 8D 13B 13A 13C 18D 19C 19A 19B
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,52,616433,47,12D 18C G 19B 10C G 11C 20C G 18A 6B G 3D 13B G 12C 18D G 15A 10B G 11D 16C G 14D 12A G 19A 15C G 19D 2C G 7D 2A G 6B 12D G 10A 1C G 8C 14C G 17D 2C G 6A 18B G 19D,10A 10B 14C 19D 19A 19B 18B 18A 18C 17D 12C 12A
Parallel MCTS Beeline,Barricade,One,Normal,85,622600,19,5D 12D G 5A 10C G 11B 10A G 14B 17C G 10D 19A G 10A 17B G 11A 5A G 5A 2D G 20D 10A G 14B 7D G 13D 2A G 2A 3B G 6C 1C G 4B 15B G 1B 10A G 5A 8B G 6A 10A G 5A 7B G 16D 6D G 10A 14D G 14C 5A G 6D 9B G 11C 10A G 5A 5C G 19C 6D G 6D 11D G 6B 17C G 9D 10A G 17C,5D 10C 10A 10D 15B 6C 6A 6B 11D 11A 11C 16D 17C
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,49,496609,76,20A 11D G 7A 13D G 12A 8C G 9C 10A G 17A 12D G 11C 12C G 15C 3A G 14B 19A G 17B 17D G 4B 16B G 15D 1B G 8C+ 10B G 20C 7B G 20B 16A G 17C 8B G 9C+ 20B G 12D,10A 10B 15D 20C 20A 20B 16B 17B 17A 17C 12D 12A
Barricade,Parallel MCTS Beeline,Two,Normal,82,635712,2,1C 4A G 15B 4B G 4C 18D G 16B 4D G 13C 5B G 10D 4B G 14B 5C G 5D 4C G 4B 20D G 10B 4C G 5A 15D G 17B 5A G 10A 17D G 12D 10A G 15A 13C G 17A 10A G 10A 9D G 9C 15A G 10A 6C G 7D 10A G 10A 15C G 15A 20A G 16C 7C G 1B 20A G 16C 20B G 4C 20C G 20A 13D G 20A,5C 10D 15B 15A 15C 20D 20A 20B 16B 17B 17A 17D
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,64,493265,61,16B 1C G 13A 16C G 3D 4C G 1B 12A G 6D 10D G 7B 4D G 11C 2D G 7B+ 15B G 15A 19B G 20B 7A G 1D 18C G 5B 14D G 12D 14C G 10B 20A G 11A 5C G 19D 8A G 7B 19A G 8C 16A G 15C 12C G 18B 7B+ G 9B 5A G 10A,1B 5B 5A 5C 10D 10A 10B 14C 19D 19A 19B 18B
Parallel MCTS Beeline,Deep Beeline,One,Normal,91,664796,60,16A 5B G 10B 16B G 10A 17D G 4A 10C G 4C 9B G 16D 10D G 11C 2B G 14A 18B G 11B 8C G 4B 8B G 9C 11D G 1B 13B G 9A 9D G 12C 4D G 17B 2D G 18D 9D G 19B 16D G 15B 2A G 5C 2C G 9B 2A G 19C 9B G 13D 15A G 1D 9B G 6B 18A G 20D 9B G 1C 15B G 18D 8B G 9B 16D G 13C 13A G 9B 6D G 11A,6D 11B 11A 11C 16D 16A 16B 17B 18B 18A 18D 13C
Barricade,Monte Carlo Beeline 4,Two,Normal,172,687124,18,5C 2C G 4A 2A G 7D 8D G 19A 3D G 2A 7B G 17D 5A G 7D 11B G 15C 3D G 4B 19B G 16A 4C G 4D 14A G 6B 20D G 15A 10B G 14B 12D G 11C 4C G 15B 9D G 9D 17B G 19C 12D G 9D 14D G 16D 9D G 11C 17A G 7B+ 5B G 13A 9C G 2A 9D G 12D 16A+ G 20B 9D G 9D 8C G 19C+ 9D G 11C 7A G 3A 11D G 18C 9D G 16D+ 6D G 7C 9D+ G 19C+ 16C G 20A 16A+ G 14B+ 3C G 13D 16D+ G 9D+ 2C G 9B 14D+ G 4C+ 8B G 18C 14D+ G 19A+ 11A G 12D 19A+ G 14A+ 3C G 4A 19B+ G 16D+ 16B G 7D 4C+ G 19C+ 6D G 6D+ 4C+ G 14D+ 7C G 7D 14D+ G 14B+ 16C G 19D 14D+ G 14A+ 6C G 5B+ 19C+ G 14B+ 11D G 10D 19C+ G 16B,4C 9D 14B 14A 14D 19C 19A 19B 20B 16B 16A 16D
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,58,560208,27,7D 17A G 14B 8D G 13B 14A G 15C 18C G 9B 2A G 2B 6D G 9C 19A G 14B+ 7B G 10D 4A G 2B+ 20C G 20B 3B G 4B 19D G 16C 4C G 14D 8A G 6A 9D G 19A 7A G 16D 4C+ G 19C 11B G 7B+ 2B+ G 14D,2A 2B 3B 4B 4A 4C 9D 14B 14A 14D 19C 19A
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,160,706269,18,5C 2C G 19D 5A G 2B 11C G 16C 1A G 1D 18A G 20C 11D G 6B 2D G 7C 4A G 11B 9B G 9C 15A G 20A 8B G 13B 12B G 6C 20D G 8A 11A G 20A 14B G 3D 20A G 11A 9A G 3C 1B G 3A 13B+ G 19A 14D G 11A 10D G 2C+ 15B G 20A 13D G 20A 20B G 6A 19C G 19A+ 10B G 16D 19D+ G 20A+ 18B G 11A 9B+ G 9B+ 16A G 11D 11C G 20C+ 13A G 16C 9C+ G 19C+ 4D G 4B 9C+ G 19D+ 14D G 16C 16A G 20C+ 14D G 17C 19A+ G 9B+ 1C G 2A 19A+ G 19C+ 11D G 7B 9B+ G 19A+ 4C G 2A 14D G 14D+ 10A G 4D 16C G 19D+ 8D G 5D 11A G 11C 11B G 14A 19D+ G 14D+ 7D G 7B 19D+ G 4D,3C 4D 9C 9A 9B 14D 19C 19A 19D 20C 20A 20D
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,52,712374,14,4C 15B G 1A 9C G 6B 2A G 17D 10A G 8D 2B G 12B 4D G 4B 14D G 1B 11C G 11B 16B G 2C 7D G 16A 20D G 5C 13D G 12D 12A G 7D 5A G 8A 12C G 18A 14C G 16A 18D G 18C,1A 1B 2B 2A 2C 7D 12B 12A 12C 17D 18C 18A
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,70,717327,53,14B 17A G 11C 18C G 6A 4C G 6D 6B G 16A 11D G 11A 2C G 1B 1A G 2D 18B G 2B 1D G 6D 7D G 7D+ 16D G 1C 1B G 12A 20C G 18A 7D+ G 2C+ 19C G 18A 10B G 10A 15A G 5C 1A G 7D+ 5A G 11B 5D G 17D 16D G 5D 12C G 18A 1A G 6D,4C 5D 5A 5C 1D 1A 1C 6D 11B 11A 11C 16D
Barricade,Monte Carlo Barricade,Two,Normal,178,719176,46,12C 7A G 10D 18D G 7B 14B G 19B 7C G 7B 11A G 1C 9D G 3A 10B G 20D 7C G 10A 1A G 8D 2D G 6D 3C G 3B 8A G 6D 17A G 18B 3A G 8A 20A G 19A 6D G 8A 1D G 13A 6C G 6D 7B G 6A 6C G 5C 12A G 20C 16B G 17D 5A G 16C 11B G 6D 11B G 12B 11D G 11D 5B G 12A 8C G 16B+ 8B G 2A 17C G 18D+ 18C G 12C 5C G 3D 17D G 12D 16A G 13D 7C G 2D 18A G 6B 9B G 18A 11D G 13B 15A G 17B 8A G 19C 8C G 5C 7A G 2C 11B+ G 9B+ 19C G 19C 10A G 18B+ 14C G 13C 20D+ G 5B+ 17B G 15C 14D G 10B+ 4A G 10C 10B+ G 9A 15C G 9C 10C G 17A+ 4D G 16D 1A+ G 18B+ 17C G 4D 4C G 7B+ 19D G 14C 9C G 9D,7C 2D 1C 1A 1D 5C 10D 10A 10C 14B 9D 9A 9B 14D
Monte Carlo Beeline 4,Deep Beeline,One,Normal,139,631901,22,6C 13C G 8C 13D G 12A 8B G 17D 6A G 13A 16A G 8A 12B G 7D 7C G 14D 17C G 17B 17A G 10C 2B G 10D 5A G 3C 17A G 17B+ 2A G 2C 11B G 2A 19A G 4C 4A G 20C 2C G 18B 17A+ G 1B 4D G 4D 2C G 12B+ 12D G 4A 15D G 20B 5C G 8D 8B G 19C 18B G 12D 5B G 4B 12D G 18B 2C+ G 5C 4C G 18B 10D G 5B 5C G 8B 2B+ G 12C 1C G 12D 17A+ G 14B 1A G 1D 5D G 17B+ 18B G 18B 1B G 12A+ 5B G 1D 14B G 5C 19B G 15A 1B+ G 2B+ 14B G 20A 12B+ G 18B 5A G 9D 17C+ G 12D,1B 2B 2A 2C 7D 12B 12A 12D 17C 17A 17B 18B
