Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Deep Beeline,Random,One,Normal,66,5091,54,14C 5D 19D 14B 1B 8A 17D 5B 20D 13A 17A 13D 4C 6B 9A 1A 17C 4D 5A 15D 18A 1C 15A 3D 6D 16B 11A 16A 12A 20B 5A 2C 11B 12D 19B 7C 7D 13C 5D 12A 12A 15A 13C 12A
Tile Skipper,Kitty Corner,One,Normal,45,105,79,20D 6A 1A 6B 6C 2A 3A 5C 5B 8A 13A 2B 2C 13D 13B 3B 3C 8D 1B 4B 4D 8B 13D 7A 9A 19B 2A 12D 7B 1D
Random,Bee Line,Two,Normal,48,107,43,11D 1C 3B 13C 7C 5D 5A 1B 13B 19C 15A 8C 14A 15D 19A 12C 16B 7A 5D 20B 17D 18B 17C 20D 18C 10A 7D 4D 14A 2C 7B 9B
Random,Tile Skipper,Two,Normal,63,107,70,18C 20D 6B 1A 9A 6C 5C 4B 16C 5B 2B 18A 17D 2C 3B 14A 12A 2A 3C 18A 11A 4C 4D 2D 13C 7A 7B 4A 1A 12D 16B 13C 18C 19D 16D 8A 16C 16A 16C 12B 18A 12D
Kitty Corner,Random,One,Normal,45,107,12,4A 18D 2C 5A 1A 1B 2A 6A 11A 14C 13D 16A 4D 11D 12D 1C 1D 9D 7A 16C 11B 8C 11D 11C 11C 13B 1B 8A 5A 12D
Kitty Corner,Bee Line,One,Normal,48,118,4,2A 17A 17B 3A 4A 14D 18D 9A 14A 19A 5D 8A 5A 5D 10C 10A 15A 18A 6B 10D 10D 6A 20B 3C 8D 1A 15C 3B 10D 1D 6C 10B
Bee Line,Kitty Corner,One,Normal,39,118,78,20C 2A 3A 20A 12D 4A 9A 3D 16A 14A 19A 16B 20B 9C 2B 12A 8C 3B 14B 16D 12B 2D 9D 18B 17A 2D
Bee Line,Random,One,Normal,39,118,73,19B 16B 12A 2B 14D 9A 12D 4B 9D 10A 17D 14A 14B 16A 13D 3B 19C 15B 17B 4A 4C 16B 4D 6D 6B 13B
Tile Skipper,Bee Line,Two,Normal,39,118,79,20D 15B 6B 11D 6A 20A 12C 1C 1B 16B 15D 3B 3C 17D 17A 4B 2B 17B 8B 1A 4C 5C 19C 5D 7A 19C
Random,Kitty Corner,Two,Normal,42,117,47,12D 4A 5A 18C 10B 1A 6A 18C 12B 11A 16A 5C 9B 4B 6D 12B 13A 11D 16B 6B 13A 11C 4D 20D 7D 16C 1B 14B
Tile Skipper,Random,One,Normal,48,118,79,20D 15B 16C 6B 6C 19C 18C 1A 2B 12C 16C 2C 4B 1B 7D 4C 1C 5B 8B 2A 3B 5A 20C 3C 7A 17A 16A 5D 8D 14B 16A 9A
Kitty Corner,Tile Skipper,One,Normal,63,115,76,20A 20D 6B 15A 10A 6C 1A 5A 4A 2B 2C 3A 15D 4B 1B 10B 3D 2A 4C 3B 3D 7A 7D 3C 12A 7B 9A 12A 9B 12D 12C 8D 15B 13B 14D 19A 19B 18C 8B 20A 18B 18D
Bee Line,Tile Skipper,One,Normal,45,115,2,1C 20D 6B 2B 18D 6C 1A 16D 11A 2D 2C 17B 16A 3A 4B 16B 18A 1D 4C 18B 11B 5B 4A 20C 7A 7B 8D 19C 8A 8B
Deep Beeline,Tile Skipper,One,Normal,42,3677,60,16A 20D 6B 9C 16C 6C 1A 14D 18A 2B 2C 18B 6D 4B 1B 11A 1D 2A 3D 10D 8B 3C 4C 10B 11B 5D 7B 14B
Bee Line,Deep Beeline,Two,Normal,48,3830,56,15A 16A 4C 10D 8D 19B 7B 13B 9A 15D 19C 9D 14B 9C 11A 5A 3A 5B 9B 7D 2C 1D 1C 2D 7C 6A 11B 13A 20D 6D 1A 15C
Deep Beeline,Kitty Corner,Two,Normal,39,3982,31,8D 14A 9A 14C 19B 4A 3A 15D 20D 2A 7A 19A 20A 7D 7C 4C 8B 3D 2C 13D 11B 3B 14D 7B 16A 10C
Random,Deep Beeline,Two,Normal,54,4157,10,3C 9A 15A 13B 20B 11D 6D 17D 5B 6A 3A 3D 14B 2A 5C 3D 12C 19B 18A 5B 7D 4A 13C 17D 8A 20D 19D 18D 12C 19A 19C 3B 7A 16D 14C 8D
Kitty Corner,Deep Beeline,Two,Normal,51,4202,40,11A 8D 6A 16A 7A 6B 12A 2A 3A 9C 19A 4A 2B 19B 20D 2C 7D 4B 19D 16D 16D 20B 18A 2B 9B 5D 5B 18C 10C 18D 13C 7A 16C 15D
Tile Skipper,Deep Beeline,Two,Normal,54,4494,79,20D 8D 4D 6B 6C 5D 10C 1A 2B 2C 8B 3A 8C 4A 6D 6A 1C 18A 19B 2A 3D 3B 19A 10B 7B 17B 17D 7A 12D 12B 16B 17A 19C 14C 16B 17C
Deep Beeline,Bee Line,One,Normal,54,4488,60,16A 4A 17C 13A 18D 19B 14A 2C 8A 17B 5D 11C 12D 18B 19A 14B 19D 19C 9D 3A 9A 15D 10C 10A 20D 15A 20C 5C 1A 15D 15B 7C 11B 14A 10D 6A
Deep Beeline,Random,One,Normal,54,4531,31,8D 2D 19A 3C 2B 11C 17D 8B 19C 9C 11C 15A 3A 3D 10D 12A 16A 19A 10B 13D 18A 5A 6D 1A 17C 16B 5D 20A 17B 20C 19A 1D 6C 16D 20D 6B
Kitty Corner,Bee Line,Two,Normal,45,104,68,18A 6B 2B 13A 8A 1B 3B 3A 2A 13B 6A 1A 18B 5C 4B 8D 3D 9C 1D 18D 8B 5A 4D 8C 18B 6A 20C 8C 13C 1C
Tile Skipper,Bee Line,Two,Normal,33,104,79,20D 9D 19C 6B 6C 9B 16A 1A 2B 14D 20B 2C 4B 16B 19B 1B 2A 16D 11C 3D 3C 13A
Random,Bee Line,Two,Normal,45,104,73,19B 18C 18B 8D 18A 13A 9C 12D 14B 13B 1D 15B 9D 5C 4D 5A 19B 1A 1B 6C 14B 4A 4B 10D 20B 5B 16A 5D 12D 16C
Bee Line,Tile Skipper,One,Normal,39,110,47,12D 20D 6B 10C 12B 6C 1A 7D 2B 2D 2C 9D 8D 3A 4B 14B 9C 1B 2A 13B 9A 3D 3C 8A 12D 4A
Tile Skipper,Random,One,Normal,48,114,79,20D 13A 20B 6B 6C 12D 4B 1A 2B 13D 13A 2C 7A 16A 18B 6A 1C 7C 12B 2A 3D 11A 10A 3C 10B 8C 10C 5D 9D 18A 14A 4D
Bee Line,Random,One,Normal,36,137,25,7B 13C 18A 2B 4A 9C 2D 7A 11B 10D 6D 9D 7D 13A 12A 14B 2C 4D 13C 3D 14C 13C 18D 3A
Bee Line,Kitty Corner,Two,Normal,42,137,44,12A 4A 5A 10A 7D 1A 6A 12B 14B 11A 16A 8D 8C 16D 1D 9D 9C 6D 5B 9A 8A 11D 11D 13B 3B 17A 4B 8C
Random,Kitty Corner,Two,Normal,42,147,43,11D 15A 10A 19D 2A 5A 4A 17C 19C 3A 8A 20A 18C 15C 10D 20B 11C 5D 3D 4D 8B 4B 8C 9A 9B 15D 18B 13A
Tile Skipper,Kitty Corner,One,Normal,69,146,79,20D 16A 11A 6B 6C 6A 1A 5C 5B 5A 4A 2B 2C 1C 11C 3B 1B 11D 11C 3C 7A 11C 16D 4C 7C 11C 16D 8D 8B 18C 19D 9A 13C 19D 16C 13D 14A 19B 5A 9B 18D 19D 6D 19C 19A 6D
Kitty Corner,Random,Two,Normal,51,152,60,16A 13C 12D 11A 6A 19A 12C 1A 5A 1B 19C 4A 4C 13D 12A 16C 4C 19A 1D 16B 16B 14D 10A 16D 3D 15B 9C 10B 10C 2B 17D 11C 4A 17D
Kitty Corner,Tile Skipper,One,Normal,48,150,56,15A 20D 6B 10A 5A 6C 1A 4A 3A 2B 2C 8A 4B 7A 8C 5D 4D 1C 2A 10C 15B 3D 8B 10C 12C 7B 12D 13C 14A 13A 9B 13C
Random,Tile Skipper,One,Normal,51,152,61,16B 20D 6B 6C 6C 6D 1A 14D 13D 2B 2C 10D 14A 4B 1B 16A 8A 1C 3B 11A 10B 3C 4C 5D 8D 7B 9A 12C 8C 9D 17C 10A 9C 12D
Bee Line,Deep Beeline,Two,Normal,51,4206,56,15A 18B 3C 10D 10C 7B 16D 9C 9D 15D 20C 15B 8D 9A 10A 3B 6A 5B 1A 3D 8C 14A 8A 10D 1C 12B 14C 6D 15B 14D 2C 12C 6C 2A
Deep Beeline,Tile Skipper,One,Normal,57,4471,69,18B 20D 6B 6A 6C 6D 1A 4B 18C 2B 2C 5C 18A 7A 7C 11D 13C 1C 1B 14B 16A 5A 3D 3A 9A 3C 4C 10A 10B 4D 8D 14C 12A 16D 14D 5D 10C 9C
Deep Beeline,Kitty Corner,One,Normal,54,4641,2,1C 18A 13A 8C 6C 8A 3A 19D 10B 2A 1A 12C 1B 13D 13B 8D 15C 13B 13D 6B 9C 3B 5C 9B 12D 16C 13B 14B 14D 11D 1A 7A 7B 17C 8D 16A
Deep Beeline,Bee Line,Two,Normal,60,4648,69,18B 3A 19D 18A 20C 5A 20A 1A 15A 16C 11D 11C 11A 6A 2A 14D 4D 6B 20D 6C 7C 16D 12A 7A 17C 8C 10C 10B 14A 12D 12B 4A 7D 20B 14B 7D 15C 3D 10A 15C
Tile Skipper,Deep Beeline,Two,Normal,60,4662,79,20D 1C 12C 6B 6C 1A 9C 5C 5B 16A 17B 2B 2C 8C 13A 3B 2A 13D 7D 3C 4C 20B 3A 7A 8A 19D 3D 7B 8A 14B 14C 17C 8A 11C 14A 8A 19A 14A 8A 19C
Kitty Corner,Deep Beeline,Two,Normal,45,4736,24,7A 18B 13D 2A 3A 13A 19A 4A 9A 19D 10A 14A 14B 4C 2C 3D 3B 20B 20D 9D 3B 9C 16D 7B 7B 16C 10C 14D 4D 15A
Deep Beeline,Random,One,Normal,51,5085,2,1C 13A 17A 8C 3A 8D 8B 8A 13B 13D 17B 14B 15B 10D 9A 7B 16D 18B 18B 5D 16B 5A 9B 5B 4C 9A 10A 14C 11D 16A 8D 20B 19D 18B
Random,Deep Beeline,Two,Normal,60,5183,17,5B 1C 10A 15C 19C 20D 20A 14C 6D 17B 15A 2D 18C 10B 19D 6D 1B 9A 14B 6B 14C 12B 17D 11B 18C 19B 9C 11D 16A 8D 11C 4B 16A 8B 12D 4C 12C 7B 8A 4A
Random,Tile Skipper,Two,Normal,48,100,21,6B 20D 11D 15C 12C 6A 1C 9C 18C 1B 3B 3D 19C 3C 4B 17A 12B 2B 1A 12B 18A 4C 5D 4D 9D 7A 7B 14D 9B 10A 10B 16B
Kitty Corner,Bee Line,Two,Normal,36,100,48,13A 13C 1A 8A 3A 4A 9A 2A 12A 1B 1C 7A 18A 4B 4D 19A 8D 9C 6D 3B 19B 10B 9A 13D
Bee Line,Tile Skipper,Two,Normal,45,106,16,5A 20D 6B 17C 11A 6C 1A 12D 7B 2B 2C 13D 13A 4B 1B 10B 18B 2A 3D 10D 10A 3C 4C 14C 19A 9A 9D 19B 19D 9B
Tile Skipper,Random,One,Normal,57,134,79,20D 4D 17B 6B 6C 18A 2A 1A 2B 1B 15B 2C 4B 10A 8A 4C 1C 2A 14D 7A 7C 18B 17A 7B 3D 8B 17A 5D 9D 17B 3C 9B 13A 13D 2A 16D 15B 14C
Random,Kitty Corner,Two,Normal,45,132,52,14A 19A 20A 18C 3D 15A 10A 13B 2A 5A 4A 5C 9C 3A 5D 1A 11B 5D 15B 18B 7C 4C 5D 1B 7B 10D 10C 6C 13D 5D
Tile Skipper,Bee Line,Two,Normal,36,142,79,20D 18D 18A 6B 6C 12D 7C 1A 2B 17B 1C 2C 4B 17A 7A 1B 2A 17C 2D 3D 3C 7B 9C 4C
Bee Line,Kitty Corner,One,Normal,33,141,26,7C 3A 4A 12C 13D 5A 10A 12D 12A 15A 20A 9B 13C 5C 10D 13A 14D 15B 10D 7B 8D 10C
Kitty Corner,Tile Skipper,One,Normal,39,138,8,3A 20D 6B 4A 5A 6C 1A 10A 15A 2B 2C 20A 10C 4B 1B 20C 3B 2A 7A 4D 20C 7D 7B 10C 15D 12D
Bee Line,Random,One,Normal,36,143,8,3A 6D 13A 4B 20A 7D 13B 14C 20C 13B 16B 14B 14A 20D 15A 9D 4C 11C 11A 19D 14D 8D 1C 7C
Kitty Corner,Random,One,Normal,42,150,44,12A 19A 20B 7A 2A 11C 14C 1A 5A 9D 11B 10A 12D 3D 19C 7B 12D 13C 6D 12B 2C 18A 18A 12C 6B 9A 20A 4A
Tile Skipper,Kitty Corner,One,Normal,45,152,79,20D 1A 2A 6B 6C 3A 8A 5C 5B 13A 18A 2B 2C 18B 3D 3B 3C 3D 1C 4B 4D 18B 18B 7A 7B 13B 8D 7D 9A 2D
Random,Bee Line,Two,Normal,42,154,17,5B 20A 3A 15C 2A 20B 12A 13B 3C 16A 12D 15D 19D 16D 12B 17C 5D 11C 8C 10D 10A 17A 17B 18A 7A 17D 18B 13D
Bee Line,Deep Beeline,Two,Normal,60,3889,43,11D 18A 5B 8D 12B 20D 11C 7C 11A 16B 15D 13B 8C 11B 16A 6C 6A 2D 13C 14B 10A 14D 14A 15B 10C 9D 4A 11A 2C 9A 4C 9C 10A 1C 4C 15B 8A 1C 9A 8A
Tile Skipper,Deep Beeline,Two,Normal,45,3958,79,20D 17D 19D 6B 6C 8D 13B 1A 2B 18C 10C 2C 4B 18A 20B 1B 2A 3A 17B 3D 4C 16B 4A 7A 9A 10B 19B 12D 14D 8C
Random,Deep Beeline,Two,Normal,51,4316,32,9A 18A 15C 4D 14D 5A 6B 13A 8D 16C 16A 5C 15B 10A 2D 12B 9B 10B 3D 4A 12A 8A 12C 7C 9C 1A 7A 10D 13D 19A 17A 4C 3A 19D
Kitty Corner,Deep Beeline,Two,Normal,74,4499,68,18A 17D 1A 13A 8A 15D 15C 3A 2A 19A 9D 17A 12A 11B 20A 7A 11A 11D 14C 6A 7B 14A 20B 7B 12B 5A 5B 8B 13B 14D 16B 11A 3A 16A 16D 2C 7D 16D 7C 6A 2A 7C 16D 7A 2A 16D 16D 8A 13A 16D
Deep Beeline,Bee Line,One,Normal,51,4694,16,5A 1A 17D 2C 3B 9B 13C 9A 4C 4D 13A 2B 7A 18D 16B 16A 6D 19B 18A 11B 10A 20B 18B 8D 20A 20C 19D 19A 15D 9C 3C 11A 14C 14D
Deep Beeline,Tile Skipper,One,Normal,54,4775,16,5A 20D 6B 1B 10D 6C 1A 18B 11C 2B 2C 12C 8B 4B 4C 19B 2D 1C 2A 18D 18C 3B 3C 19D 11B 7A 9A 14B 14A 9C 8D 14C 17C 9B 14D 7C
Deep Beeline,Random,One,Normal,57,4803,68,18A 3D 4D 14C 20C 1A 15D 4A 9C 18B 2D 13C 14A 15C 6B 17A 6D 2D 15A 2A 2B 15C 11C 15B 6C 1A 10D 7B 12C 5B 11A 11B 16B 5A 15C 16A 12D 2D
Deep Beeline,Kitty Corner,One,Normal,60,4880,68,18A 11A 6A 8B 18C 1A 5A 5B 16B 4A 9A 16D 16C 1B 11D 19B 4C 4D 11B 4B 12D 11C 6B 14B 3C 5C 6C 14A 20D 20A 6C 15A 20C 1A 6C 15D 10B 10A 1D 7D
Bee Line,Kitty Corner,Two,Normal,45,104,6,2C 16A 11A 9D 2B 6A 1A 2A 3B 5A 4A 17C 19D 4D 1B 17A 18B 5C 4B 19B 7A 5B 10A 12D 17B 5C 5D 12A 12C 4D
Tile Skipper,Bee Line,Two,Normal,36,117,79,20D 19C 16A 6B 6C 11D 16C 1A 2B 11A 11B 2C 4B 19B 2D 1B 2A 20B 7C 3D 3C 17D 10D 4C
Random,Tile Skipper,Two,Normal,51,118,29,8B 20D 6B 20B 14C 6C 1A 8A 9D 2B 2C 19D 5D 4B 1B 10C 8D 2A 3D 5B 10D 3C 4D 14A 13C 7A 12D 11B 20B 17A 17C 10C 18A 18D
Random,Bee Line,Two,Normal,42,118,75,19D 7C 13C 5D 13B 7B 12C 6A 3D 12D 7A 3B 1C 14D 9B 20A 14C 8B 12A 13D 14C 18C 18A 9A 2C 19C 7A 8D
Random,Kitty Corner,One,Normal,60,116,39,10D 8A 3A 19B 12B 4A 5A 9A 4B 10A 15A 16B 1D 15B 10C 20A 19C 3B 4C 2C 11D 5D 3B 6A 10B 13C 13A 19D 14C 13C 4A 1B 17A 3B 13C 10D 17C 10C 17D 14A
Bee Line,Random,One,Normal,48,117,24,7A 20A 12A 17B 17A 12C 11A 18B 17C 8D 9A 7B 14A 3C 17D 19C 9D 2D 16C 6D 4A 2D 5C 14B 3B 1A 1B 4C 2B 19D 10A 2A
Kitty Corner,Tile Skipper,One,Normal,48,113,8,3A 20D 6B 4A 5A 6C 1A 10A 15A 2B 2C 20A 10B 4B 1B 5B 10D 2A 7A 5C 10B 7D 7B 10D 3C 12D 12C 20B 5C 8A 13B 5C
Kitty Corner,Random,Two,Normal,54,120,76,20A 18C 8C 15A 10A 6A 5D 5A 4A 11A 4C 3A 15C 5B 9C 15B 10C 12A 19A 5C 10D 14B 18D 10C 15A 5D 9B 13B 19B 19C 17A 19B 17C 2D 13C 14D
Tile Skipper,Random,One,Normal,39,121,79,20D 9B 4C 6B 6C 2C 11B 1A 2B 7A 17C 3A 4D 17A 15A 6A 1C 9B 8C 5A 3B 13A 9A 3C 8A 11C
Kitty Corner,Bee Line,Two,Normal,33,120,16,5A 9C 15C 1A 2A 11D 14C 7A 12A 15D 14D 17A 12D 15A 9B 1B 7C 14A 10B 5C 17B 18B
Tile Skipper,Kitty Corner,One,Normal,45,118,79,20D 18A 13A 6B 6C 8A 3A 1A 2B 2A 9A 2C 4B 4A 5A 1B 3B 19A 8D 3C 4C 18B 18C 7A 5D 18C 18B 10C 12A 13D
Bee Line,Tile Skipper,One,Normal,36,116,56,15A 20D 6B 10D 5D 6C 1A 4A 10C 2B 2C 3C 4D 4B 1B 4C 8A 2A 3D 8D 11A 7A 8C 8B
Deep Beeline,Tile Skipper,One,Normal,54,3464,2,1C 20D 6B 1B 4D 6C 1A 2B 18B 2D 2C 19C 13C 3A 4B 11A 17A 1D 4C 5A 16A 8D 8B 11C 5D 7B 8A 16D 16B 9A 12C 14A 14B 12D 14C 10C
Deep Beeline,Kitty Corner,Two,Normal,39,3866,2,1C 15A 10A 1A 12D 5A 4A 16C 7D 3A 8A 14A 10B 3B 8C 5C 11B 5D 15C 20D 20A 8D 5D 16D 13B 3C
Kitty Corner,Deep Beeline,One,Normal,42,4293,56,15A 1C 4C 10A 5A 12D 7D 4A 3A 20C 15B 8A 8B 20A 14A 5B 4B 6B 16A 3C 8D 12C 20D 5C 10C 17A 17D 4D
Tile Skipper,Deep Beeline,Two,Normal,66,4306,79,20D 1C 8A 6B 6C 1A 4B 5C 5B 5A 2C 2B 2D 18B 13B 3A 3B 11A 17D 2A 3C 9A 12A 4D 4C 16D 18D 7A 7C 17A 19A 7B 12D 11C 17C 19C 14D 14B 14A 12D 10D 11A 16D 19C
Random,Deep Beeline,Two,Normal,51,4596,3,1D 1C 17D 3A 19A 2C 13D 20D 16A 16B 6B 19D 15C 13B 20A 16C 12D 15A 20B 14D 4D 20C 9C 11D 11C 17C 2B 14A 4C 1B 10B 3D 4B 5B
Deep Beeline,Bee Line,One,Normal,57,4614,2,1C 8D 20D 1A 15C 19A 11A 9A 2A 13B 18A 11C 11D 11B 15B 18B 12A 5C 4D 13C 20B 5B 9C 20C 15D 4B 17B 17A 5A 14A 20D 10A 10B 16C 13D 10C 5D 8B
Bee Line,Deep Beeline,Two,Normal,57,4678,65,17B 1C 2A 12D 3D 2B 14B 8C 5B 13D 17A 18A 4D 19A 18D 11D 6A 20A 16A 4B 4A 6C 3C 18A 13C 5D 13B 19B 5C 15B 15C 20B 18A 15A 9B 15D 16D 3C
Deep Beeline,Random,One,Normal,111,4721,2,1C 9B 2C 13B 9D 1A 15A 6D 12C 11B 17D 2A 8A 4C 1D 6A 18A 11D 10C 2B 11A 17A 14A 20A 19B 17D 5A 16B 20C 15C 7D 10A 6B 1B 5C 11C 1C 1A 1B 20B 16A 14A 7B 20C 12D 15B 10B 6C 6B 15D 4A 2B 20C 14D 7B 6B 19B 1A 15B 13A 3A 3D 14B 18B 3A 15A 11D 6A 3B 7D 7A 6B 6A 9B
Random,Kitty Corner,One,Normal,69,102,4,2A 1A 5A 2D 5C 6A 11A 17D 6C 4A 9A 2A 8C 9B 6B 11B 15C 6B 11C 7A 14B 4B 6D 20C 13B 20D 1A 16A 3B 6D 11A 3B 10D 8D 19D 18B 17B 14C 6A 1C 1C 14D 4B 10A 17D 6A
Bee Line,Kitty Corner,One,Normal,39,103,71,18D 1A 2A 20A 1C 3A 8A 18B 6B 13A 18A 19A 20B 8D 3B 20D 6D 13B 8D 15C 6A 3D 13D 15C 6D 1B
Tile Skipper,Kitty Corner,Two,Normal,42,110,79,20D 15A 10A 6B 6C 5A 4A 1A 2B 3A 8A 2C 4B 5C 8B 1B 2A 4C 3C 3D 7A 10B 5D 8C 7B 8B 19C 12D
Kitty Corner,Tile Skipper,Two,Normal,54,106,72,19A 20D 6B 14A 9A 6C 1A 4A 3A 2B 2C 2A 19C 4B 1B 9D 4C 3B 3C 2D 9D 7A 7C 10C 14D 5D 8A 14B 19D 12A 8B 13C 9B 8D 13D 14C
Kitty Corner,Bee Line,Two,Normal,36,114,12,4A 2D 3B 5A 1A 13B 3A 6A 11A 18D 2A 16A 5C 8D 2B 5C 6D 13C 19C 11C 5B 10C 10A 1D
Bee Line,Random,One,Normal,60,115,23,6D 17A 11A 16C 16B 9C 12D 18B 18A 16D 6C 6B 11D 19B 15C 13A 7A 7D 13C 18B 3A 1D 19D 2B 13D 4D 7C 8A 8B 10B 10C 1B 8C 15D 4D 14D 7C 17A 4D 1C
Bee Line,Tile Skipper,One,Normal,45,130,77,20B 20D 6B 3B 15B 6C 1A 5B 20C 2B 2C 5C 15D 4B 1B 16A 3D 2A 4C 17C 12B 7A 7D 12A 16D 7B 9A 12D 8C 10C
Random,Bee Line,Two,Normal,36,163,73,19B 14B 11A 6A 15B 15A 14C 19C 12D 11D 6B 2C 13C 11C 15D 1B 16A 10B 7B 2B 2C 11A 9A 18A
Tile Skipper,Bee Line,Two,Normal,36,163,79,20D 17D 18B 6B 6C 19B 19D 1A 2B 5C 10B 2C 4B 10A 19A 1B 2A 14C 10D 3D 3C 7B 9C 4C
Tile Skipper,Random,One,Normal,45,163,79,20D 1C 11A 6B 6C 11B 7B 1A 2B 4A 12C 2C 4B 1C 7D 1B 2A 17A 13A 3D 3C 1C 11B 8C 8D 12A 16D 5D 9D 18A
Random,Tile Skipper,Two,Normal,48,163,11,3D 20D 6B 7C 10D 6C 1A 7D 11A 2B 2C 15A 15C 4B 1B 3D 5C 2A 4C 18B 10B 9A 3C 14A 14C 5D 10C 2D 8C 13C 13D 12D
Kitty Corner,Random,One,Normal,45,163,36,10A 5B 11B 5A 1A 3A 16C 2A 7A 9D 17D 12A 2B 11A 13A 1D 10D 13D 11D 2D 12D 19A 3A 5D 10D 4D 8B 10D 1C 14B
Tile Skipper,Deep Beeline,Two,Normal,51,4193,79,20D 17B 19B 6B 6C 3A 4D 1A 2B 17D 8A 2C 4B 5D 19D 1B 2A 18A 8B 4C 7A 14C 14A 7D 9A 10D 16A 12A 12D 10B 12B 13C 14B 10A
Deep Beeline,Random,One,Normal,54,4238,66,17C 10D 14C 17A 5B 2D 12A 8D 9A 8B 8A 1B 8C 3D 20B 14A 1A 13D 13B 6C 18D 6A 11A 7D 19A 2D 3D 15C 20D 3D 13A 13C 18A 2D 1D 11D
Kitty Corner,Deep Beeline,Two,Normal,51,4354,44,12A 17C 10D 7A 2A 8D 14D 1A 5A 18A 14C 10A 2C 18C 7D 2B 5B 14B 12D 5B 7C 3D 15D 2D 7C 20B 10C 5A 2D 9D 20C 10A 12C 20A
Deep Beeline,Tile Skipper,One,Normal,57,4535,66,17C 20D 6B 17A 1D 6C 1A 1B 16A 2B 2C 18A 19B 4B 4C 6D 13A 1C 2A 11A 10C 3B 3C 14C 9C 7A 5D 14A 19C 8D 8B 9A 11B 9B 14D 10A 8B 8A
Deep Beeline,Kitty Corner,One,Normal,57,4610,66,17C 4A 5A 15C 6B 1A 6A 12C 8A 11A 16A 8D 14D 1C 11D 16C 13D 1C 1B 10D 9C 5D 11B 9D 19D 6D 12B 10B 9A 11C 18D 14B 7A 1B 11B 9D 14C 7C
Deep Beeline,Bee Line,Two,Normal,57,4803,66,17C 19A 7C 13A 12A 20D 19B 7A 20B 8A 8C 14A 12D 18C 18B 15D 20A 9B 4B 16B 15A 4D 3B 11D 1D 9C 9A 14D 10A 8A 1B 9D 10D 8A 15C 6C 15B 6A
Random,Deep Beeline,Two,Normal,57,4821,35,9D 17C 16D 7C 7B 13D 4B 7C 10B 5B 14B 19D 15C 14D 1C 15C 15D 14A 6D 14C 19D 7D 11A 6C 7C 13B 11D 2D 15A 4D 18D 9A 7B 3C 1D 15A 15D 3C
Bee Line,Deep Beeline,Two,Normal,60,4906,44,12A 17C 10D 10C 2B 7B 12C 5A 12B 12D 17A 5B 1B 2C 5D 9C 10A 13B 18A 8C 8D 3C 15A 4C 3D 3A 19A 19C 4A 15C 14D 13C 1A 6D 6A 1C 5A 6B 20A 14A
Tile Skipper,Kitty Corner,One,Normal,45,102,79,20D 7A 2A 6B 6C 3A 4A 1A 2B 9A 14A 2C 4B 4D 3C 1B 3B 14B 14D 4C 8C 7D 14C 8B 10A 8D 9A 10C 13A 9B
Bee Line,Kitty Corner,Two,Normal,45,106,70,18C 6A 1A 15D 19D 2A 3A 18B 15B 8A 13A 20C 15A 6D 2D 19A 16D 3C 8B 16A 9B 2B 3B 18D 4C 9C 14D 20B 5D 8D
Random,Kitty Corner,One,Normal,49,104,37,10B 5A 1A 9B 20A 2A 7A 12A 2C 11A 6A 6C 17A 4A 9A 13D 9D 1B 6B 20D 10A 4C 4B 18B 16D 4B 6B 13C 13B 5D 6B 18B 18B
Random,Tile Skipper,One,Normal,60,106,19,5D 20D 6B 5B 2C 6C 1A 14D 5A 2B 3A 5B 9D 4D 6A 20C 19C 1C 7C 14A 9C 7B 3C 17D 15D 8A 7A 9D 9A 8C 10B 1B 17A 12C 10B 19A 10B 18B 15D 17D
Random,Bee Line,Two,Normal,48,106,74,19C 4C 4B 15D 20C 11B 6D 6A 19C 1C 1B 19D 18B 11C 11A 9A 1A 12A 3D 16A 13D 12D 8C 12B 9B 7A 7D 6A 18D 2C 1A 1D
Tile Skipper,Random,One,Normal,45,106,79,20D 10A 5A 6B 6C 9A 1C 1A 2B 4B 7D 2C 7A 12C 2D 6A 1D 19D 10C 1B 2A 11B 5A 3D 3C 18D 1C 7B 8C 9C
Tile Skipper,Bee Line,Two,Normal,39,106,79,20D 17D 17A 6B 6C 10D 19B 1A 2B 19A 10B 2C 4B 10A 5C 1B 2A 18B 14C 3D 3C 4D 17A 4C 5D 17A
Kitty Corner,Random,One,Normal,45,106,0,1A 16A 14B 2A 3A 15D 19A 8A 13A 3B 9A 18A 3C 6A 7C 3D 13C 11B 12A 1C 2B 6A 4A 18B 1D 10C 16D 1D 18B 16B
Kitty Corner,Bee Line,Two,Normal,39,107,64,17A 13B 15A 12A 7A 14A 15D 2A 1A 15C 13A 5A 12D 9B 10B 17B 17B 14C 6B 17D 1C 10C 14A 17D 19A 8D
Kitty Corner,Tile Skipper,Two,Normal,60,100,60,16A 20D 6B 11A 6A 6C 1A 15A 10A 2B 2C 5A 4A 4B 1B 11D 15D 1C 3B 5D 11C 3C 4C 15D 15D 7A 8D 11C 9D 8B 9A 4D 13D 13C 12C 4A 18D 17D 19A 6D
Bee Line,Tile Skipper,One,Normal,39,142,67,17D 20D 6B 19D 14C 6C 1A 17B 17A 2B 2C 19A 10D 4B 1B 18B 19B 2A 3D 10A 5C 3C 4C 4A 7B 5D
