Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Deep Beeline,Kitty Corner,One,Normal,48,4544,30,8C 6A G 1A 8B G 12B 2A G 3A 3B G 5A 8A G 13A 18A G 19A 1C G 2C 20C G 17D 13B G 2D 20A G 18B 1C G 6B 14C G 14B 6D G 1D 15D G 10B 2B G 6A 10A G
Deep Beeline,Tile Skipper,One,Normal,42,4606,30,8C 20D G 6B 2B G 13B 6C G 1A 7D G 14A 2D G 2C 18D G 18A 3A G 4B 19D G 19C 1C G 4C 17C G 18C 5B G 4A 5C G 10D 3C G 9A 15D G
Kitty Corner,Deep Beeline,One,Normal,48,4704,32,9A 8B G 11A 4A G 5A 5C G 4B 1A G 6A 7D G 13C 15A G 10A 12C G 16A 3A G 20A 19D G 10C 5D G 4C 14D G 13A 5B G 15C 18B G 14A 15C G 10B 20D G 20C 3C G
Deep Beeline,Bee Line,One,Normal,60,4725,30,8C 20B G 5A 11B G 12D 10D G 15D 17D G 20A 16D G 7B 19A G 15C 16A G 2A 8D G 2B 18B G 18A 6B G 17B 4D G 9C 14A G 13C 1C G 7B 13A G 18D 16D G 18A 6A G 11D 9A G 4C 2D G 7A 16A G 18B 14D G
Deep Beeline,Barricade,One,Normal,72,4658,67,17D 17C G 17A 5A G 14D 14A G 19C 12D G 18B 12A G 7B 5D G 9D 4C G 18A 1C G 3B 4B G 1B 9A G 16C 9C G 19D 2B G 20A 7D G 2C 4A G 13B 2A G 7D 8A G 15B 17C G 17A 13A G 12D 18A G 12D 20D G 11D 2C G 2C 15C G 11B 19C G 14A 11D G
Bee Line,Deep Beeline,Two,Normal,60,4911,76,20A 8B G 8A 12D G 3D 14A G 4C 3A G 16D 15C G 20D 12B G 12A 17B G 16A 4D G 19A 17D G 7D 4B G 15A 16C G 15D 13A G 19B 9A G 1B 6D G 20A 11D G 15B 19B G 17A 1D G 18D 3D G 20B 10D G 1A 11A G
Random,Monte Carlo Beeline,Two,Normal,48,4948,78,20C 8B G 3D 12A G 6A 5B G 13D 8D G 14C 18A G 19A 8D G 12D 20D G 10B 20B G 3B 7D G 9B 6B G 16D 4C G 14B 2D G 17B 7A G 10A 16A G 9C 2B G 17A 11D G
Tile Skipper,Monte Carlo Beeline,Two,Normal,48,5253,79,20D 8B G 19A 6B G 6C 8C G 1B 1A G 2B 18B G 18C 2C G 4B 19D G 2A 4C G 1C 16B G 16A 7A G 7C 4D G 16D 7B G 3C 14B G 10D 9A G 9B 5A G 10B 17C G
Random,Deep Beeline,Two,Normal,63,5301,32,9A 15D G 20A 11D G 1C 13C G 14D 12A G 6D 6B G 16B 18B G 8D 16D G 11B 9A G 13B 17A G 7D 5B G 15B 7B G 10C 8A G 6C 5A G 2A 3C G 18B 8B G 10D 6A G 7C 5D G 3B 13B G 6C 3D G 18C 8D G 6D 3D G
Tile Skipper,Deep Beeline,One,Normal,48,3207,79,20D 9D G 16D 6B G 6C 20B G 3A 1A G 2B 7D G 8B 2C G 4B 18D G 6D 1B G 2A 5B G 15D 3D G 4D 8A G 14C 8C G 7B 7C G 19D 13B G 19A 18B G 5A 14D G
Barricade,Deep Beeline,Two,Normal,63,3165,75,19D 19C G 16B 16A G 17B 5B G 2B 2A G 3B 19B G 20A 1B G 20B 17A G 18A 18C G 14A 14B G 4D 4A G 9B 1A G 6A 13C G 7C 11D G 11B 13A G 13B 1C G 6B 15D G 8B 6C G 9A 13C G 12A 11A G 15C 16D G 2A 3C G
Kitty Corner,Monte Carlo Beeline,Two,Normal,42,5788,44,12A 8B G 10A 7A G 2A 18D G 19C 1A G 5A 20C G 12C 11A G 6A 8D G 19A 4A G 9A 18B G 17A 9B G 11C 19B G 17C 11C G 6B 4C G 16A 4D G
Monte Carlo Beeline,Random,One,Normal,42,5824,30,8C 12C G 1D 9B G 13C 3D G 1D 14C G 8B 9C G 15A 12B G 18C 3A G 5C 12D G 15B 11B G 12C 18A G 20A 1B G 12C 6B G 11D 16B G 12C 17C G
Monte Carlo Beeline,Tile Skipper,One,Normal,57,6641,58,15C 20D G 6B 3C G 13B 6C G 1A 2B G 18A 2D G 2C 11D G 18B 3A G 4B 16A G 10B 1B G 2A 8B G 7D 3D G 4C 14D G 19D 5B G 7B 17D G 14B 12A G 19C 12C G 17A 9B G 9B 14A G 17C 12D G
Monte Carlo Beeline,Deep Beeline,One,Normal,54,7859,30,8C 8B G 8A 4B G 15A 9B G 4C 17C G 10D 4A G 16B 16A G 11C 5A G 20C 17D G 15C 12D G 1A 10C G 18A 5C G 2A 6D G 1D 20D G 14B 20A G 7A 18D G 2D 11D G 14C 19B G 7C 20A G
Monte Carlo Beeline,Kitty Corner,One,Normal,45,5905,75,19D 10A G 5A 16D G 9A 1A G 2A 7D G 8B 7A G 12A 12B G 18A 2D G 12C 14B G 12D 2B G 5D 18D G 18C 1C G 2B 19B G 20B 2C G 15B 13C G 15D 5C G
Monte Carlo Beeline,Barricade,One,Normal,72,7983,30,8C 8B G 8A 4B G 15A 4A G 5B 3C G 9D 3A G 8D 9C G 18B 12C G 12A 20D G 6B 13A G 2C 10A G 6D 7D G 14A 7A G 1D 10C G 20B 16D G 5C 19A G 16B 20A G 20C 1A G 19A 19D G 19C 7B G 4C 2D G 11C 8B G 17A 7C G 12B 17C G 7B 10C G
Bee Line,Monte Carlo Beeline,Two,Normal,54,8364,63,16D 17D G 16A 9D G 18D 13D G 3B 17A G 13C 18A G 3A 4C G 4A 1C G 5A 8A G 8C 12D G 11D 14A G 14D 17B G 15D 11B G 10D 6D G 7A 10C G 15B 7D G 6A 19C G 15B 19B G 20A 9A G
Barricade,Monte Carlo Beeline,Two,Normal,60,8487,30,8C 8B G 9B 8A G 13D 7A G 18C 7B G 7C 14B G 5C 5A G 10D 12B G 19A 12A G 14A 20D G 11A 19C G 18D 6A G 15A 18B G 10A 17C G 16D 1A G 18D 6C G 6B 5A G 3C 16A G 6D 7B G 14C 20B G 17B 15B G
Deep Beeline,Random,One,Normal,51,805,63,16D 6C G 3D 4B G 9A 17A G 6C 15D G 13C 16A G 19A 4C G 17D 5A G 13B 16B G 2A 6A G 14D 20B G 18B 5A G 8B 7A G 7C 11A G 10C 2D G 14A 20A G 10C 11B G 12A 1D G
Deep Beeline,Monte Carlo Beeline,Two,Normal,51,4558,20,6A 6B G 13A 17B G 7C 7A G 2A 13B G 14D 5D G 3B 19A G 18A 10B G 12A 15A G 16D 1A G 20C 8D G 4A 19C G 16A 14B G 12D 14C G 5B 14B G 5C 20A G 10D 4D G 1D 8C G
Monte Carlo Beeline,Bee Line,One,Normal,48,2115,31,8D 9C G 11D 14D G 20B 18D G 13C 17B G 17D 15C G 14C 14A G 6C 10A G 10C 1B G 15A 4A G 7C 11B G 1D 12D G 4B 1C G 7B 16A G 2B 2C G 7D 11D G 10D 15D G
Random,Tile Skipper,Two,Normal,45,102,50,13C 20D G 6B 18D G 1D 6C G 1A 9A G 17D 2B G 2C 4C G 10A 4B G 1B 11B G 5D 2A G 3D 4D G 14A 3C G 7A 16B G 10B 7B G 12D 14B G 4A 8B G
Bee Line,Kitty Corner,One,Normal,48,108,54,14C 2A G 3A 9C G 7D 4A G 9A 18D G 17D 14A G 19A 10A G 6D 2C G 14D 7A G 7C 3D G 2B 15B G 10D 19B G 9D 6A G 11B 4B G 14D 6C G 16A 20D G 14A 15B G
Random,Bee Line,Two,Normal,36,101,67,17D 13D G 1A 7D G 20B 13A G 3C 17C G 20C 3A G 8D 17B G 10B 2B G 1D 16A G 3D 6C G 3B 20C G 6D 18D G 14B 5D G
Tile Skipper,Random,One,Normal,75,106,79,20D 5B G 3C 6B G 6C 7A G 2D 1A G 2B 12A G 4C 2C G 4B 13B G 3B 4D G 1C 14C G 10B 2A G 3D 13C G 12D 8A G 8C 3B G 15D 8B G 9A 3A G 11C 10C G 13D 7A G 10B 14D G 18C 12C G 7A 19C G 18A 4C G 12D 4B G 10C 5A G 12A 4B G 15B 5B G
Random,Kitty Corner,Two,Normal,48,107,39,10D 12A G 7A 7B G 16C 2A G 1A 6C G 3C 5A G 10A 19D G 15A 2B G 2C 9B G 18C 7D G 2D 10D G 11A 2D G 1B 6D G 13B 1C G 5B 17A G 15B 2B G 2B 4A G
Kitty Corner,Random,One,Normal,42,101,60,16A 12C G 19B 11A G 6A 5D G 12B 1A G 5A 12A G 13D 4A G 4B 4D G 8D 11B G 16D 10B G 2A 5C G 1C 2D G 2C 16B G 7A 3C G 18A 3A G
Tile Skipper,Barricade,Two,Normal,57,841,79,20D 11D G 20A 6B G 6C 6A G 15C 1A G 2B 1B G 1C 2C G 4B 1D G 2A 4C G 7A 3B G 15A 8C G 7D 7B G 3D 7C G 8B 12B G 16A 3C G 8A 16B G 19A 9A G 9B 19C G 13C 10B G 12C 18D G
Barricade,Random,One,Normal,57,1978,43,11D 4D G 10B 4A G 9C 7B G 3C 3A G 8D 2A G 17B 2B G 2C 13C G 20D 4B G 2D 19D G 9B 12A G 17C 7A G 8C 16D G 19B 5C G 8C 1A G 20A 7B G 19A 13D G 6D 20D G 7B 19C G 1D 4D G
Bee Line,Random,One,Normal,33,2282,35,9D 16B G 2B 11C G 13A 5B G 1A 13C G 17D 15A G 20D 18C G 9B 16C G 6C 17C G 17A 18B G 1B 4A G 8B 16C G
Barricade,Tile Skipper,One,Normal,72,2418,43,11D 20D G 6B 6A G 15C 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 7D G 9D 7A G 8C 5D G 10D 8B G 9A 7B G 3A 4A G 8A 13D G 12C 9C G 9B 4D G 8D 10A G 10B 14A G 14D 13C G 17A 17B G 5B 17D G 18D 11D G 10C 19C G 18C 11C G
Kitty Corner,Tile Skipper,Two,Normal,51,2317,56,15A 20D G 6B 10A G 5A 6C G 1A 4A G 3A 2B G 2C 8A G 4D 4B G 1B 5D G 5B 2A G 3D 4C G 15D 3C G 7A 4C G 8D 7B G 12D 3A G 11C 12C G 13B 10C G 15A 13C G
Tile Skipper,Bee Line,Two,Normal,45,2343,79,20D 19A G 11D 6B G 6C 2A G 11B 1A G 2B 2D G 19B 2C G 4B 20B G 11A 1B G 3B 16D G 11C 3C G 4C 16B G 16A 7A G 8A 7D G 12B 8D G 8B 17B G
Bee Line,Barricade,Two,Normal,54,2466,60,16A 11D G 16B 10A G 4A 4B G 4C 16D G 18C 4D G 10B 15C G 10D 15B G 5C 13A G 13B 14B G 17A 19D G 13C 8D G 12C 12A G 11C 12D G 7B 19D G 19B 6C G 1D 18D G 3D 9A G 8C 18D G
Barricade,Bee Line,Two,Normal,60,1646,9,3B 1C G 1B 1A G 2B 16C G 6A 5B G 6D 2D G 7D 2A G 7C 13C G 4A 3C G 4D 19A G 9D 8D G 16D 14D G 20B 16B G 8A 19D G 20C 20A G 8B 10A G 5D 15A G 13D 10D G 10C 11C G 18C 6A G 20A 17D G
Bee Line,Tile Skipper,One,Normal,39,110,5,2B 20D G 6B 18B G 2C 6C G 1A 17A G 2A 2D G 5B 17B G 19B 3B G 3C 7B G 7D 1C G 5A 12D G 7A 4B G 3A 3D G 7A 5D G
Barricade,Kitty Corner,One,Normal,66,2493,43,11D 12A G 7A 7B G 7C 2A G 1A 1B G 1C 5A G 10A 1D G 2B 7D G 5C 8B G 17D 12B G 7D 17C G 8C 2C G 2D 3D G 15D 9D G 19C 17A G 15D 12B G 15B 18A G 5B 12D G 12A 13A G 11A 14C G 12D 14D G 7B 19C G 14B 6C G
Tile Skipper,Kitty Corner,One,Normal,102,2500,79,20D 11A G 6A 6B G 6C 1A G 5A 5C G 5B 4A G 9A 2B G 2C 5D G 1C 3B G 1B 11D G 11D 3C G 7A 11D G 1C 8A G 7D 1D G 7C 8D G 8B 18B G 6A 12C G 17A 18C G 17D 14A G 18A 1C G 12A 19C G 19A 1D G 10C 17B G 20A 18D G 11A 12A G 7A 5A G 5D 2B G 2A 7B G 4D 7A G 16B 1D G 17C 8B G 12A 16D G 1D 12C G 17D 6A G 7B 19B G
Kitty Corner,Bee Line,Two,Normal,39,103,4,2A 5D G 17C 3A G 4A 1B G 11B 9A G 14A 5A G 1C 19A G 2D 5B G 6D 14C G 3B 11A G 11C 2D G 2C 17C G 20B 3B G 9B 20C G
Kitty Corner,Barricade,Two,Normal,60,2534,20,6A 12A G 6B 1A G 2A 1B G 1C 3A G 8A 1D G 2B 13A G 3C 2C G 11B 3C G 3B 8D G 7B 6D G 13D 11C G 18C 8C G 10B 18D G 9B 14B G 20B 18A G 19C 15B G 13B 14D G 14A 10B G 13B 9A G 9D 13A G
Deep Beeline,Bee Line,One,Normal,54,5033,43,11D 15B G 17A 16B G 18C 20D G 12C 5C G 6A 15A G 16D 10D G 10A 17D G 8B 18B G 4A 18D G 1A 2B G 13B 14C G 14B 9D G 4D 19C G 1B 4B G 1C 5D G 8A 13A G 9C 12C G 17C 2D G
Random,Monte Carlo Beeline,Two,Normal,42,5110,38,10C 12A G 12D 14A G 20A 4D G 16A 15B G 15B 8D G 7A 15B G 10C 17C G 8B 7D G 1B 13D G 7C 17A G 20D 18B G 11C 2B G 9B 11B G 13A 10B G
Deep Beeline,Tile Skipper,One,Normal,63,5191,43,11D 20D G 6B 13B G 16B 6C G 1A 17D G 2B 2D G 2C 19C G 18A 3A G 4B 2A G 5C 1B G 3B 13C G 13D 3C G 4C 5B G 7A 9A G 10A 14C G 5D 9D G 14A 7A G 14B 19D G 12D 2A G 14B 10C G 11B 5C G 5A 20A G
Bee Line,Deep Beeline,One,Normal,60,5357,64,17A 11D G 11B 18B G 5A 1A G 17C 10C G 19C 12C G 9C 18D G 18A 17B G 18C 17A G 15D 5B G 8D 13A G 8B 10D G 20C 4A G 3B 2C G 9D 10B G 3A 14A G 8A 4B G 8C 14C G 3D 5A G 19B 17B G 17B 19A G
Deep Beeline,Kitty Corner,One,Normal,63,5710,43,11D 1A G 2A 12C G 7C 3A G 8A 8B G 13A 5A G 7A 17D G 10C 12A G 17A 15C G 10A 5D G 2D 20C G 8C 17B G 12D 15A G 17C 7D G 7B 9A G 15B 2B G 4D 9D G 10D 4A G 12D 19A G 19C 5A G 17B 14D G 10D 4B G
Monte Carlo Beeline,Tile Skipper,One,Normal,42,5918,43,11D 20D G 6B 1A G 12A 6C G 5C 13B G 8B 5B G 2B 7B G 20B 2C G 3B 2D G 4B 2A G 3C 13A G 17B 4C G 4D 15A G 19D 7C G 14B 13C G
Random,Deep Beeline,Two,Normal,60,5937,17,5B 14A G 10D 19B G 2C 16B G 1D 7D G 8C 20A G 1A 11C G 3D 19D G 17C 11B G 15D 2A G 12A 20D G 13B 17D G 3B 4B G 18D 15A G 9A 19B G 18C 13A G 6B 15D G 3C 13C G 4C 19A G 11B 13D G 12D 16D G
Random,Barricade,Two,Normal,54,102,47,12D 6D G 12A 6A G 8D 6B G 6C 11C G 8A 13B G 3C 10A G 12D 17A G 7A 19B G 14A 11A G 16C 5D G 9B 16A G 16B 19A G 8A 17B G 18B 8D G 8B 18A G 18D 14D G 14A 13C G 4A 3B G
Barricade,Deep Beeline,Two,Normal,75,3720,19,5D 6A G 11B 6B G 6C 1C G 1B 1A G 2B 18B G 15D 5B G 6D 5A G 16C 4A G 11C 12B G 2A 2C G 15A 9C G 8D 7A G 5C 13C G 19D 19A G 20A 14A G 16D 10D G 3C 8B G 8A 6C G 1A 13A G 14D 3D G 9D 9B G 14A 6A G 7A 10B G 9C 9D G 10D 9C G
Kitty Corner,Deep Beeline,Two,Normal,72,6304,4,2A 12A G 7C 3A G 4A 12D G 19A 9A G 14A 20A G 20D 8A G 5A 16A G 19B 10A G 15A 18D G 14B 5B G 5C 20C G 7D 5C G 3D 15B G 15D 8B G 11D 1D G 17B 9D G 8C 13C G 6A 4D G 1A 6C G 13C 3C G 5B 15B G 15A 10A G 5A 6C G 13D 9A G
Tile Skipper,Deep Beeline,One,Normal,63,3862,79,20D 2A G 8B 6B G 6C 13B G 3B 1A G 2B 1B G 16C 2C G 4B 15C G 4D 4C G 1C 1D G 15A 7A G 7C 14A G 16D 7B G 8C 11B G 14B 9A G 9B 17A G 5A 12D G 14C 17B G 10C 16B G 19C 12B G 18D 9A G 19A 12B G
Kitty Corner,Monte Carlo Beeline,Two,Normal,45,6409,48,13A 11D G 1C 8A G 3A 5B G 19D 2A G 1A 1B G 19A 6A G 2C 18A G 15A 2C G 8B 15D G 20B 8B G 3C 15B G 6C 3B G 3C 11B G 10B 1D G 2A 10D G
Deep Beeline,Barricade,One,Normal,66,6438,39,10D 10C G 10A 18A G 12C 15B G 5C 5B G 4A 4B G 4C 4D G 20A 9C G 10B 16D G 11D 3C G 12B 8C G 7B 12D G 17A 8D G 13C 9A G 13B 13A G 6B 15C G 6A 11B G 2D 12D G 1A 6D G 1C 9B G 13B 2A G 17A 12D G 9B 7C G
Bee Line,Monte Carlo Beeline,Two,Normal,42,6742,6,2C 10D G 14B 20C G 1D 18C G 15A 5D G 2A 13A G 9B 10B G 5A 14C G 17C 2D G 7C 20D G 20B 19B G 7A 16D G 18B 16C G 11B 4D G 17B 19C G
Tile Skipper,Monte Carlo Beeline,Two,Normal,54,7371,79,20D 11D G 3C 6B G 6C 1C G 1A 5C G 5B 16B G 17B 2B G 2C 11C G 20C 3B G 1B 19C G 18B 3D G 4C 15A G 14C 7A G 7C 12C G 14A 8A G 9A 17C G 12A 9D G 8B 15D G 13A 9B G
Monte Carlo Beeline,Random,One,Normal,54,8130,43,11D 15C G 19C 1A G 4D 7D G 13A 13D G 2C 7C G 1C 6A G 18C 20C G 5D 8A G 8D 11C G 17A 18A G 6B 5A G 11B 19B G 17B 3B G 18B 20B G 16B 14D G 14B 10D G 9D 5A G 19A 16B G
Monte Carlo Beeline,Deep Beeline,One,Normal,73,8460,43,11D 12A G 1A 2A G 3B 14A G 13C 14D G 9D 19A G 20B 11C G 4D 15B G 7D 1C G 14C 11B G 6D 7A G 15A 7B G 10A 15D G 17C 10D G 10C 18C G 18C 5D G 17A 18C G 5B 8D G 6D 17B G 5A 8A G 10B 17B G 5A 11B G 11B 14D G 14D 17B G 15B 11B G 11B
Deep Beeline,Random,One,Normal,48,1634,1,1B 13A G 15D 6A G 1C 19A G 19B 8A G 7C 5D G 10C 17B G 16A 19A G 9A 19C G 12A 15B G 14A 18A G 4B 10B G 17D 4D G 5C 20D G 14C 4A G 3C 18B G 14A 16C G
Monte Carlo Beeline,Kitty Corner,One,Normal,48,7542,15,4D 19A G 14A 10D G 16C 9A G 4A 5B G 16A 3A G 2A 13A G 9D 3C G 2D 15D G 12D 19C G 4B 16B G 3B 19C G 3C 7D G 17B 17D G 20A 15C G 12B 8A G 17D 18C G
Monte Carlo Beeline,Barricade,One,Normal,63,9903,43,11D 12A G 11A 6D G 18B 6A G 11B 8A G 1B 1A G 2B 2A G 9C 5B G 16A 9B G 17B 20D G 2C 10B G 20C 13D G 13B 10D G 4B 4A G 3B 19D G 15A 13A G 15D 19C G 3A 4C G 11A 20A G 3D 7D G 11C 3D G 14B 5D G
Barricade,Monte Carlo Beeline,Two,Normal,117,10249,43,11D 12A G 9C 14D G 12B 9D G 9B 9A G 13C 15C G 16B 14B G 4C 4B G 6C 6A G 4A 13A G 7B 7A G 7C 18D G 10B 5B G 17D 2D G 16D 20A G 8A 2A G 5A 3A G 18B 1D G 18C 4C G 10A 5A G 10D 8C G 11B 1B G 2D 6D G 6B 19B G 18A 14A G 14A 2D G 10B 10C G 12B 4B G 9B 7C G 14D 9B G 9B 7A G 6D 8A G 15C 5D G 7C 2A G 18B 11C G 16C 2A G 4B 16C G 7A 2A G 20A 4C G 7D 5B G
Deep Beeline,Monte Carlo Beeline,Two,Normal,75,4350,69,18B 18A G 1B 6C G 2B 7D G 12D 20D G 10B 7C G 2A 11C G 19C 19B G 5A 13C G 4A 13A G 6D 1C G 16B 9A G 5D 3D G 13B 9D G 8C 15D G 15A 8A G 12C 19A G 19A 9C G 3C 8D G 9B 3C G 3C 1C G 1C 19B G 14B 1C G 4C 14B G 2B 3A G 13B 2B G
Monte Carlo Beeline,Bee Line,One,Normal,57,1711,75,19D 7B G 7A 13A G 14A 2A G 9D 1A G 1B 14B G 4C 4A G 9C 7C G 10C 10A G 14D 2B G 5B 19B G 5D 3B G 16B 20B G 4B 5C G 20D 3C G 17D 9A G 16C 15B G 18A 7B G 20D 15C G 6B 2B G
Random,Kitty Corner,Two,Normal,45,102,53,14B 9A G 4A 15C G 19A 5A G 1A 15D G 8D 6A G 11A 13C G 9C 9D G 1B 15B G 1C 11C G 4C 8C G 13D 9D G 4B 20C G 8B 18C G 4B 7C G 8D 9D G
Tile Skipper,Barricade,Two,Normal,51,111,79,20D 10B G 20A 6B G 6C 6A G 11D 1A G 2B 1B G 1C 2C G 4B 1D G 5B 4C G 7A 5D G 5A 8C G 7D 10C G 19B 3C G 7B 18B G 11C 8B G 9A 14B G 17B 9B G 11B 17A G
Kitty Corner,Barricade,Two,Normal,54,110,52,14A 10B G 14B 9A G 4A 4B G 4C 3A G 2A 2B G 2C 7A G 2D 7C G 1C 14D G 9B 3C G 19C 7B G 9C 13C G 5A 4D G 16C 19D G 19A 8D G 8A 19B G 18B 8C G 18A 12B G 20B 13A G
Random,Bee Line,One,Normal,60,104,11,3D 5C G 12C 9D G 2D 2C G 12B 6D G 18D 5A G 2B 17B G 10C 7D G 5B 20C G 19D 1B G 4D 18C G 3A 4B G 8D 8A G 15D 13A G 11A 16B G 2A 11C G 16C 18B G 10C 20D G 15C 18C G 17B 11D G 1B 9A G
Bee Line,Kitty Corner,One,Normal,39,125,70,18C 17A G 12A 18B G 18A 7A G 2A 15A G 6C 1A G 5A 19A G 19D 1B G 12C 15D G 1D 2C G 12B 20C G 19D 7C G 7D 10A G 4D 11C G
Barricade,Tile Skipper,One,Normal,60,119,37,10B 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20B G 20C 7A G 8C 5B G 5D 7D G 3D 16A G 4A 7B G 8A 5A G 19A 8B G 9A 19B G 18B 9B G 13C 17B G 17A 18A G 18D 17D G
Barricade,Random,One,Normal,45,155,37,10B 3C G 1B 1A G 2B 18A G 11A 5B G 3A 12D G 8D 8A G 13B 17D G 9C 9A G 5C 19A G 20A 10D G 2D 6C G 7C 2C G 19D 8D G 14B 13C G 14D 17D G
Kitty Corner,Random,One,Normal,54,134,28,8A 10B G 4A 3A G 2A 4B G 8C 12A G 7A 2D G 3D 1A G 5A 5C G 4B 13A G 6A 18A G 17C 13B G 8B 1C G 19A 13B G 8D 14C G 19C 3C G 3C 11B G 19A 11D G 11C 16D G 10D 16C G
Tile Skipper,Random,One,Normal,54,228,79,20D 2B G 19A 6B G 6C 14B G 16C 1A G 2D 17C G 3B 2C G 3A 18D G 13A 4B G 1C 3C G 13B 4C G 5B 16D G 2B 4A G 8A 18B G 16A 8D G 8B 12C G 12D 16B G 18C 9C G 13D 18C G
Barricade,Bee Line,Two,Normal,57,134,61,16B 5D G 6D 5A G 10C 4A G 17C 4B G 4C 14B G 10B 4D G 6A 11D G 6B 11A G 7C 18C G 19C 10D G 15B 18D G 18A 14A G 15A 9A G 13D 3A G 8D 12A G 9B 8A G 11C 13A G 8B 11C G 11C 12C G
Bee Line,Barricade,Two,Normal,48,245,39,10D 17C G 10A 11A G 7B 7A G 12D 17A G 15A 11C G 15B 12C G 2B 2A G 5A 1B G 3B 1A G 15D 17D G 6B 20C G 20A 1D G 16C 20B G 16B 18A G 20D 12B G 19D 8A G
Bee Line,Random,Two,Normal,54,162,51,13D 16D G 5B 3C G 3A 7C G 16D 3B G 1A 9C G 1D 10D G 14B 19D G 5C 13C G 10C 15B G 15B 15C G 20B 2C G 11A 18A G 20D 17C G 7B 3B G 18B 16C G 20C 19B G 10B 6D G 16A 4C G
Kitty Corner,Tile Skipper,One,Normal,48,168,8,3A 20D G 6B 4A G 5A 6C G 1A 10A G 15A 2B G 2C 20A G 15C 4B G 1B 10C G 10B 2A G 7A 5C G 10D 7D G 7B 20B G 10C 12D G 12C 3D G 10B 8A G 13B 8D G
Tile Skipper,Bee Line,Two,Normal,36,169,79,20D 14A G 2C 6B G 6C 14B G 9D 1A G 2B 3A G 9C 4B G 1B 7A G 4D 1C G 3B 3C G 7A 4A G 5D 7B G 12C 7C G
Random,Tile Skipper,Two,Normal,45,287,11,3D 20D G 6B 12D G 13A 6C G 1A 4C G 8C 2B G 2C 7C G 18C 4B G 1B 12A G 5D 2A G 4D 19B G 10A 7A G 3C 17D G 13B 7D G 8D 8C G 19A 8D G
Barricade,Kitty Corner,One,Normal,57,192,46,12C 15A G 10A 10B G 10C 5A G 4A 4B G 4C 3A G 8A 3B G 3C 4D G 3D 2C G 5C 8C G 5D 8D G 1B 9D G 20A 12B G 2A 4D G 20B 7D G 17B 13C G 16D 18B G 19B 1D G 19C 12A G 19B 5D G
Tile Skipper,Kitty Corner,One,Normal,63,282,79,20D 20A G 15A 6B G 6C 10A G 5A 1A G 2B 4A G 3A 2C G 4B 4D G 15B 1B G 2A 5B G 5D 3D G 3C 5B G 4A 7A G 7B 18C G 20C 12D G 12C 19A G 10B 8B G 13A 9D G 9B 13D G 13C 15D G 17B 18D G 17A 3A G
Bee Line,Tile Skipper,One,Normal,42,112,12,4A 20D G 6B 1B G 1A 6C G 5C 5B G 11B 5D G 9D 1C G 16D 9B G 6A 11C G 16A 10C G 10B 6D G 11A 13A G 8B 1A G 12C 8C G 2C 17B G
Kitty Corner,Bee Line,Two,Normal,48,108,44,12A 17B G 2D 7A G 2A 1B G 11C 1A G 5A 4D G 5B 10A G 12B 17A G 9C 12D G 2B 4B G 17D 10D G 7D 13D G 13B 12D G 14A 18C G 13A 10D G 10B 11C G 9B 10B G
Bee Line,Deep Beeline,Two,Normal,54,6327,45,12B 10B G 1D 16A G 13A 3D G 11B 9C G 13B 18A G 16C 17D G 4D 6A G 11C 4A G 13D 17A G 12D 20B G 14A 5A G 19B 9D G 19A 7A G 3B 16A G 19C 2B G 14B 17D G 20D 2A G 7A 4B G
Deep Beeline,Bee Line,One,Normal,54,6283,30,8C 14D G 3B 18A G 8A 7C G 2B 19B G 7B 9D G 2A 8D G 9A 4C G 2D 14B G 11B 14C G 10B 5C G 5D 10D G 15B 10A G 20D 15A G 6A 15D G 16C 7A G 11A 20C G 15C 9D G 7A 11D G
Deep Beeline,Random,One,Normal,48,6255,61,16B 10C G 17A 7B G 7A 17D G 2D 14B G 18C 9A G 2D 8A G 1B 16C G 11D 3D G 13D 8B G 5A 13C G 20C 3B G 10D 4C G 19D 4B G 10D 14C G 19A 4D G 10C 19C G
Deep Beeline,Tile Skipper,One,Normal,45,6397,37,10B 20D G 6B 6C G 12A 6D G 1A 3D G 18A 2B G 2C 12D G 19B 4B G 1B 6A G 1C 2A G 4C 19D G 18B 5C G 3C 20B G 16B 7D G 8A 7C G 19C 9A G
Deep Beeline,Kitty Corner,Two,Normal,51,6392,37,10B 6A G 1A 2A G 18C 5A G 4A 3C G 18D 11A G 16A 11D G 20B 1C G 1D 4B G 18B 16C G 5B 17C G 4D 5B G 1C 16D G 3B 15A G 10D 9D G 8C 14B G 6A 12A G 12B 15B G
Kitty Corner,Deep Beeline,Two,Normal,60,6548,0,1A 10C G 12B 2A G 3A 8C G 13D 8A G 13A 17D G 13C 18A G 8D 15D G 15A 1B G 1C 17B G 15C 1D G 3B 6A G 19C 2B G 1C 6B G 11D 2D G 18D 16D G 11A 1A G 13B 11C G 9A 6D G 6D 20B G 16C 7C G
Random,Deep Beeline,Two,Normal,45,6449,30,8C 12C G 13C 14C G 6B 8D G 1A 2B G 1D 16D G 17B 19D G 15B 18A G 1C 18B G 7B 9D G 15D 10A G 6C 11B G 10D 16C G 3D 5A G 10C 14C G 8C 11A G
